"","total.seagrass","Turf.algae","total.sponges","other.inverts","corals","Unconsolidated","Consolidated","Macroalgae","dominant","Latitude","Longitude","Transect.id","depth","slope4","slope8","aspect4","aspect8","tpi","tri","roughness","flowdir"
"3924",0,36,0,0,0,44,20,0,"Unconsolidated",-33.5941667,115.2405556,"SPZ.2",-18,0.207265317440033,0.207265317440033,2.54444377487161e-14,2.54444377487161e-14,-1,1,2,64
"3925",0,32,8,0,0,8,48,4,"Consolidated",-33.5941667,115.2405556,"SPZ.2",-18,0.207265317440033,0.207265317440033,2.54444377487161e-14,2.54444377487161e-14,-1,1,2,64
"3926",0,12,0,0,0,36,52,0,"Consolidated",-33.5941667,115.2405556,"SPZ.2",-18,0.207265317440033,0.207265317440033,2.54444377487161e-14,2.54444377487161e-14,-1,1,2,64
"3927",0,44,0,0,0,16,40,0,"Turf.algae",-33.5941667,115.2405556,"SPZ.2",-18,0.207265317440033,0.207265317440033,2.54444377487161e-14,2.54444377487161e-14,-1,1,2,64
"3928",0,48,8,0,0,28,12,0,"Turf.algae",-33.5941667,115.2405556,"SPZ.2",-18,0.207265317440033,0.207265317440033,2.54444377487161e-14,2.54444377487161e-14,-1,1,2,64
"3929",0,16,4,0,0,4,72,4,"Consolidated",-33.5941667,115.2405556,"SPZ.2",-18,0.207265317440033,0.207265317440033,2.54444377487161e-14,2.54444377487161e-14,-1,1,2,64
"3930",0,4,4,0,0,28,56,8,"Consolidated",-33.5941667,115.2405556,"SPZ.2",-18,0.207265317440033,0.207265317440033,2.54444377487161e-14,2.54444377487161e-14,-1,1,2,64
"3931",0,24,0,0,0,48,28,0,"Unconsolidated",-33.5941667,115.2405556,"SPZ.2",-18,0.207265317440033,0.207265317440033,2.54444377487161e-14,2.54444377487161e-14,-1,1,2,64
"3932",0,32,0,0,0,20,48,0,"Consolidated",-33.5941667,115.2405556,"SPZ.2",-18,0.207265317440033,0.207265317440033,2.54444377487161e-14,2.54444377487161e-14,-1,1,2,64
"3933",0,0,0,0,0,32,68,0,"Consolidated",-33.5941667,115.2405556,"SPZ.2",-18,0.207265317440033,0.207265317440033,2.54444377487161e-14,2.54444377487161e-14,-1,1,2,64
"3934",0,16,0,0,0,36,48,0,"Consolidated",-33.5941667,115.2405556,"SPZ.2",-18,0.207265317440033,0.207265317440033,2.54444377487161e-14,2.54444377487161e-14,-1,1,2,64
"3935",0,12,0,0,0,68,20,0,"Unconsolidated",-33.5941667,115.2405556,"SPZ.2",-18,0.207265317440033,0.207265317440033,2.54444377487161e-14,2.54444377487161e-14,-1,1,2,64
"3936",0,16,0,0,0,84,0,0,"Unconsolidated",-33.5941667,115.2405556,"SPZ.2",-18,0.207265317440033,0.207265317440033,2.54444377487161e-14,2.54444377487161e-14,-1,1,2,64
"3937",0,28,0,0,0,56,16,0,"Unconsolidated",-33.5941667,115.2405556,"SPZ.2",-18,0.207265317440033,0.207265317440033,2.54444377487161e-14,2.54444377487161e-14,-1,1,2,64
"3938",0,40,0,0,0,4,56,0,"Consolidated",-33.5941667,115.2405556,"SPZ.2",-18,0.207265317440033,0.207265317440033,2.54444377487161e-14,2.54444377487161e-14,-1,1,2,64
"3939",0,0,4,0,0,56,28,8,"Unconsolidated",-33.5941667,115.2405556,"SPZ.2",-18,0.207265317440033,0.207265317440033,2.54444377487161e-14,2.54444377487161e-14,-1,1,2,64
"3940",0,40,0,0,0,16,44,0,"Consolidated",-33.5941667,115.2405556,"SPZ.2",-18,0.207265317440033,0.207265317440033,2.54444377487161e-14,2.54444377487161e-14,-1,1,2,64
"3941",0,48,0,0,0,8,44,0,"Turf.algae",-33.5941667,115.2405556,"SPZ.2",-18,0.207265317440033,0.207265317440033,2.54444377487161e-14,2.54444377487161e-14,-1,1,2,64
"3942",0,16,8,0,0,8,64,4,"Consolidated",-33.5941667,115.2405556,"SPZ.2",-18,0.207265317440033,0.207265317440033,2.54444377487161e-14,2.54444377487161e-14,-1,1,2,64
"3943",0,44,0,0,8,24,24,0,"Turf.algae",-33.5941667,115.2405556,"SPZ.2",-18,0.207265317440033,0.207265317440033,2.54444377487161e-14,2.54444377487161e-14,-1,1,2,64
"3944",0,68,0,0,0,8,24,0,"Turf.algae",-33.5941667,115.2405556,"SPZ.2",-18,0.207265317440033,0.207265317440033,2.54444377487161e-14,2.54444377487161e-14,-1,1,2,64
"3945",0,96,0,0,0,4,0,0,"Turf.algae",-33.5941667,115.2405556,"SPZ.2",-18,0.207265317440033,0.207265317440033,2.54444377487161e-14,2.54444377487161e-14,-1,1,2,64
"3946",0,12,0,0,0,32,56,0,"Consolidated",-33.5941667,115.2405556,"SPZ.2",-18,0.207265317440033,0.207265317440033,2.54444377487161e-14,2.54444377487161e-14,-1,1,2,64
"3947",0,20,0,0,0,72,8,0,"Unconsolidated",-33.5941667,115.2405556,"SPZ.2",-18,0.207265317440033,0.207265317440033,2.54444377487161e-14,2.54444377487161e-14,-1,1,2,64
"3948",0,8,4,0,0,84,0,4,"Unconsolidated",-33.5941667,115.2405556,"SPZ.2",-18,0.207265317440033,0.207265317440033,2.54444377487161e-14,2.54444377487161e-14,-1,1,2,64
"3949",0,4,0,0,0,96,0,0,"Unconsolidated",-33.5941667,115.2405556,"SPZ.2",-18,0.207265317440033,0.207265317440033,2.54444377487161e-14,2.54444377487161e-14,-1,1,2,64
"3950",0,0,0,0,0,100,0,0,"Unconsolidated",-33.5941667,115.2405556,"SPZ.2",-18,0.207265317440033,0.207265317440033,2.54444377487161e-14,2.54444377487161e-14,-1,1,2,64
"3951",0,0,0,0,0,100,0,0,"Unconsolidated",-33.5941667,115.2405556,"SPZ.2",-18,0.207265317440033,0.207265317440033,2.54444377487161e-14,2.54444377487161e-14,-1,1,2,64
"3952",0,0,0,0,0,100,0,0,"Unconsolidated",-33.5941667,115.2405556,"SPZ.2",-18,0.207265317440033,0.207265317440033,2.54444377487161e-14,2.54444377487161e-14,-1,1,2,64
"3953",0,0,0,0,0,96,0,4,"Unconsolidated",-33.5941667,115.2405556,"SPZ.2",-18,0.207265317440033,0.207265317440033,2.54444377487161e-14,2.54444377487161e-14,-1,1,2,64
"3954",0,0,0,0,0,100,0,0,"Unconsolidated",-33.5941667,115.2405556,"SPZ.2",-18,0.207265317440033,0.207265317440033,2.54444377487161e-14,2.54444377487161e-14,-1,1,2,64
"3955",0,0,0,0,0,100,0,0,"Unconsolidated",-33.5941667,115.2405556,"SPZ.2",-18,0.207265317440033,0.207265317440033,2.54444377487161e-14,2.54444377487161e-14,-1,1,2,64
"3956",0,0,0,0,0,100,0,0,"Unconsolidated",-33.5941667,115.2405556,"SPZ.2",-18,0.207265317440033,0.207265317440033,2.54444377487161e-14,2.54444377487161e-14,-1,1,2,64
"3957",0,0,0,0,0,100,0,0,"Unconsolidated",-33.5941667,115.2405556,"SPZ.2",-18,0.207265317440033,0.207265317440033,2.54444377487161e-14,2.54444377487161e-14,-1,1,2,64
"3958",0,0,0,0,0,100,0,0,"Unconsolidated",-33.5941667,115.2405556,"SPZ.2",-18,0.207265317440033,0.207265317440033,2.54444377487161e-14,2.54444377487161e-14,-1,1,2,64
"3959",0,0,0,0,0,100,0,0,"Unconsolidated",-33.5941667,115.2405556,"SPZ.2",-18,0.207265317440033,0.207265317440033,2.54444377487161e-14,2.54444377487161e-14,-1,1,2,64
"3960",0,0,0,0,0,100,0,0,"Unconsolidated",-33.5941667,115.2405556,"SPZ.2",-18,0.207265317440033,0.207265317440033,2.54444377487161e-14,2.54444377487161e-14,-1,1,2,64
"3961",0,0,0,0,0,100,0,0,"Unconsolidated",-33.5941667,115.2405556,"SPZ.2",-18,0.207265317440033,0.207265317440033,2.54444377487161e-14,2.54444377487161e-14,-1,1,2,64
"3962",0,0,0,0,0,100,0,0,"Unconsolidated",-33.5941667,115.2405556,"SPZ.2",-18,0.207265317440033,0.207265317440033,2.54444377487161e-14,2.54444377487161e-14,-1,1,2,64
"3963",0,0,0,0,0,100,0,0,"Unconsolidated",-33.5941667,115.2405556,"SPZ.2",-18,0.207265317440033,0.207265317440033,2.54444377487161e-14,2.54444377487161e-14,-1,1,2,64
"3964",0,0,0,0,0,100,0,0,"Unconsolidated",-33.5941667,115.2405556,"SPZ.2",-18,0.207265317440033,0.207265317440033,2.54444377487161e-14,2.54444377487161e-14,-1,1,2,64
"3965",0,0,0,0,0,100,0,0,"Unconsolidated",-33.5941667,115.2405556,"SPZ.2",-18,0.207265317440033,0.207265317440033,2.54444377487161e-14,2.54444377487161e-14,-1,1,2,64
"3966",0,0,0,0,0,100,0,0,"Unconsolidated",-33.5941667,115.2405556,"SPZ.2",-18,0.207265317440033,0.207265317440033,2.54444377487161e-14,2.54444377487161e-14,-1,1,2,64
"3967",0,0,0,0,0,100,0,0,"Unconsolidated",-33.5941667,115.2405556,"SPZ.2",-18,0.207265317440033,0.207265317440033,2.54444377487161e-14,2.54444377487161e-14,-1,1,2,64
"3968",0,0,0,0,0,100,0,0,"Unconsolidated",-33.5941667,115.2405556,"SPZ.2",-18,0.207265317440033,0.207265317440033,2.54444377487161e-14,2.54444377487161e-14,-1,1,2,64
"3969",0,0,0,0,0,100,0,0,"Unconsolidated",-33.5941667,115.2405556,"SPZ.2",-18,0.207265317440033,0.207265317440033,2.54444377487161e-14,2.54444377487161e-14,-1,1,2,64
"3970",0,0,0,0,0,100,0,0,"Unconsolidated",-33.5941667,115.2405556,"SPZ.2",-18,0.207265317440033,0.207265317440033,2.54444377487161e-14,2.54444377487161e-14,-1,1,2,64
"3971",0,0,0,0,0,100,0,0,"Unconsolidated",-33.5941667,115.2405556,"SPZ.2",-18,0.207265317440033,0.207265317440033,2.54444377487161e-14,2.54444377487161e-14,-1,1,2,64
"3972",0,0,0,0,0,100,0,0,"Unconsolidated",-33.5941667,115.2405556,"SPZ.2",-18,0.207265317440033,0.207265317440033,2.54444377487161e-14,2.54444377487161e-14,-1,1,2,64
"3973",4,0,0,0,0,92,0,4,"Unconsolidated",-33.400765,115.3762883,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"3974",4,0,0,0,0,96,0,0,"Unconsolidated",-33.40075667,115.3762967,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"3975",0,0,0,0,0,88,0,12,"Unconsolidated",-33.40074167,115.3763117,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"3976",4,0,0,0,0,76,0,20,"Unconsolidated",-33.40072667,115.3763317,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"3977",12,0,0,0,0,84,0,4,"Unconsolidated",-33.40071333,115.3763467,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"3978",0,0,0,0,0,92,0,0,"Unconsolidated",-33.40070167,115.3763683,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"3979",20,0,0,0,0,80,0,0,"Unconsolidated",-33.40069,115.3763867,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"3980",20,0,0,0,0,80,0,0,"Unconsolidated",-33.40067667,115.37641,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"3981",4,0,0,0,0,96,0,0,"Unconsolidated",-33.40066333,115.3764317,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"3982",8,4,4,0,0,60,4,16,"Unconsolidated",-33.40066167,115.3764467,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"3983",8,12,4,0,0,60,8,8,"Unconsolidated",-33.40065667,115.376465,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"3984",8,8,0,0,0,40,0,36,"Unconsolidated",-33.40066333,115.376485,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"3985",20,0,0,0,0,68,0,12,"Unconsolidated",-33.40066167,115.3765033,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"3986",40,0,0,0,0,60,0,0,"Unconsolidated",-33.40066333,115.376525,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"3987",0,0,0,0,0,92,0,8,"Unconsolidated",-33.40066167,115.3765517,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"3988",4,0,0,0,0,96,0,0,"Unconsolidated",-33.40065167,115.37657,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"3989",4,0,0,0,0,80,8,8,"Unconsolidated",-33.40064833,115.3765867,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"3990",4,20,0,0,0,68,0,8,"Unconsolidated",-33.400645,115.3765983,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"3991",0,0,0,0,0,80,0,20,"Unconsolidated",-33.40064667,115.3766167,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"3992",0,0,0,0,0,100,0,0,"Unconsolidated",-33.40064667,115.3766217,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"3993",0,4,8,0,0,84,0,4,"Unconsolidated",-33.40064333,115.37663,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"3994",4,16,0,0,0,60,8,12,"Unconsolidated",-33.40063833,115.3766433,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"3995",4,20,0,0,0,68,0,8,"Unconsolidated",-33.40063,115.3766533,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"3996",20,8,0,0,0,60,0,12,"Unconsolidated",-33.40061667,115.376665,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"3997",20,0,0,0,0,72,0,8,"Unconsolidated",-33.40060833,115.3766733,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"3998",28,16,0,0,0,36,0,20,"Unconsolidated",-33.40060167,115.3766917,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"3999",4,4,0,0,0,92,0,0,"Unconsolidated",-33.400595,115.3767033,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4000",12,0,0,0,0,64,0,24,"Unconsolidated",-33.40058833,115.3767217,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4001",0,0,0,0,0,92,0,8,"Unconsolidated",-33.40058167,115.3767367,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4002",8,0,0,0,0,92,0,0,"Unconsolidated",-33.40057667,115.37675,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4003",8,0,0,0,0,92,0,0,"Unconsolidated",-33.40057333,115.3767683,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4004",0,0,0,0,0,100,0,0,"Unconsolidated",-33.40057,115.37678,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4005",0,0,0,0,0,100,0,0,"Unconsolidated",-33.400565,115.3767967,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4006",0,0,0,0,0,100,0,0,"Unconsolidated",-33.40055667,115.3768067,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4007",0,0,0,0,0,100,0,0,"Unconsolidated",-33.40055,115.3768233,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4008",0,0,0,0,0,100,0,0,"Unconsolidated",-33.40053667,115.37684,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4009",0,0,0,0,0,100,0,0,"Unconsolidated",-33.40052667,115.3768533,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4010",0,0,0,0,0,100,0,0,"Unconsolidated",-33.40051167,115.3768617,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4011",0,0,0,0,0,100,0,0,"Unconsolidated",-33.400495,115.37687,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4012",0,0,0,0,0,100,0,0,"Unconsolidated",-33.40047667,115.3768833,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4013",4,0,0,0,0,92,0,4,"Unconsolidated",-33.40046167,115.37689,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4014",4,0,0,0,0,96,0,0,"Unconsolidated",-33.40045333,115.3769133,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4015",0,0,0,0,0,100,0,0,"Unconsolidated",-33.40045,115.3769283,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4016",0,0,0,0,0,100,0,0,"Unconsolidated",-33.40043667,115.3769367,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4017",0,0,0,0,0,100,0,0,"Unconsolidated",-33.40043,115.3769483,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4018",0,0,0,0,0,100,0,0,"Unconsolidated",-33.40042833,115.37697,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4019",0,0,0,0,0,100,0,0,"Unconsolidated",-33.400425,115.3769833,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4020",0,0,0,0,0,96,0,4,"Unconsolidated",-33.40042,115.37699,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4021",0,0,0,0,0,100,0,0,"Unconsolidated",-33.40040333,115.3770017,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4022",0,0,0,0,0,100,0,0,"Unconsolidated",-33.40038333,115.3770117,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4023",8,0,0,0,0,92,0,0,"Unconsolidated",-33.400365,115.37703,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4024",4,8,0,0,0,88,0,0,"Unconsolidated",-33.40035,115.3770467,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4025",4,0,0,0,0,88,0,8,"Unconsolidated",-33.40033667,115.3770533,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4026",0,0,0,0,0,92,0,8,"Unconsolidated",-33.40032667,115.3770633,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4027",4,0,0,0,0,96,0,0,"Unconsolidated",-33.40031833,115.3770917,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4028",0,0,0,0,0,100,0,0,"Unconsolidated",-33.40030833,115.377115,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4029",0,0,0,0,0,100,0,0,"Unconsolidated",-33.40029667,115.3771283,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4030",0,0,0,0,0,100,0,0,"Unconsolidated",-33.40028333,115.3771467,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4031",0,0,0,0,0,76,0,24,"Unconsolidated",-33.40028167,115.37716,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4032",0,0,0,0,0,96,0,0,"Unconsolidated",-33.40027667,115.3771683,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4033",0,0,0,0,0,100,0,0,"Unconsolidated",-33.40027,115.3771783,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4034",0,0,0,0,0,88,0,12,"Unconsolidated",-33.40025333,115.3771817,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4035",0,0,0,0,0,100,0,0,"Unconsolidated",-33.40023667,115.3771767,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4036",0,0,0,0,0,96,0,0,"Unconsolidated",-33.400225,115.3771883,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4037",0,0,0,0,0,100,0,0,"Unconsolidated",-33.40022,115.3771983,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4038",0,0,0,0,0,100,0,0,"Unconsolidated",-33.40021667,115.377215,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4039",0,0,4,0,0,96,0,0,"Unconsolidated",-33.40020667,115.3772333,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4040",0,0,0,0,0,52,0,0,"Unconsolidated",-33.4002,115.3772383,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4041",0,0,0,0,0,88,0,0,"Unconsolidated",-33.40018833,115.37725,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4042",0,0,0,0,0,88,12,0,"Unconsolidated",-33.400175,115.3772683,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4043",0,0,0,0,0,100,0,0,"Unconsolidated",-33.400165,115.3772767,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4044",0,0,0,0,0,88,0,4,"Unconsolidated",-33.40015,115.3772883,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4045",0,0,0,0,0,92,0,0,"Unconsolidated",-33.40013667,115.3773017,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4046",0,0,0,0,0,96,0,4,"Unconsolidated",-33.400125,115.3773233,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4047",0,0,0,0,0,100,0,0,"Unconsolidated",-33.40012167,115.377335,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4048",0,0,0,0,0,36,0,0,"Unconsolidated",-33.40011667,115.3773433,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4049",8,0,0,0,0,88,0,0,"Unconsolidated",-33.40010667,115.3773517,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4050",0,0,0,0,0,96,0,4,"Unconsolidated",-33.40009167,115.3773583,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4051",4,0,0,0,0,80,0,12,"Unconsolidated",-33.40008667,115.377365,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4052",0,0,0,0,0,96,0,4,"Unconsolidated",-33.40007333,115.3773683,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4053",12,0,0,0,0,76,0,12,"Unconsolidated",-33.400055,115.3773883,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4054",20,0,0,0,0,76,0,4,"Unconsolidated",-33.40004667,115.3774133,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4055",0,0,0,0,0,88,0,4,"Unconsolidated",-33.40004,115.37743,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4056",0,4,0,0,0,48,0,48,"Unconsolidated",-33.40003333,115.3774417,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4057",16,0,0,0,0,44,0,40,"Unconsolidated",-33.40002167,115.3774567,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4058",16,8,0,0,0,40,4,32,"Unconsolidated",-33.40001667,115.3774717,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4059",12,0,0,0,0,88,0,0,"Unconsolidated",-33.400015,115.377475,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4060",0,0,0,0,0,100,0,0,"Unconsolidated",-33.400005,115.3774883,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4061",0,0,0,0,0,100,0,0,"Unconsolidated",-33.39999667,115.3774917,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4062",0,0,0,0,0,100,0,0,"Unconsolidated",-33.39998667,115.3775,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4063",0,0,0,0,0,96,0,4,"Unconsolidated",-33.39997833,115.3775117,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4064",0,0,0,0,0,96,0,4,"Unconsolidated",-33.39997,115.3775283,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4065",4,0,0,0,0,92,0,4,"Unconsolidated",-33.39996667,115.37754,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4066",20,0,0,0,0,80,0,0,"Unconsolidated",-33.39996,115.3775567,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4067",8,0,0,0,0,84,0,8,"Unconsolidated",-33.39995167,115.37758,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4068",0,0,0,0,0,100,0,0,"Unconsolidated",-33.39994333,115.377595,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4069",0,0,0,0,0,84,0,16,"Unconsolidated",-33.39994167,115.377615,"SPZ.4",-30,0.0616523809731007,0.0616523809731007,270,270,0.25,0.25,1,8
"4070",0,0,0,0,0,92,0,8,"Unconsolidated",-33.39994167,115.3776283,"SPZ.4",-30,1.98784669911844e-16,1.98784669911844e-16,90,90,0,0,0,128
"4071",12,0,0,0,0,88,0,0,"Unconsolidated",-33.39994,115.37764,"SPZ.4",-30,1.98784669911844e-16,1.98784669911844e-16,90,90,0,0,0,128
"4072",0,0,0,0,0,88,0,12,"Unconsolidated",-33.39993167,115.37766,"SPZ.4",-30,0,0,90,90,0,0,0,64
"4073",0,0,0,0,0,100,0,0,"Unconsolidated",-33.39992167,115.3776883,"SPZ.4",-30,0,0,90,90,0,0,0,64
"4074",0,0,0,0,0,64,0,0,"Unconsolidated",-33.39991333,115.3777083,"SPZ.4",-30,0,0,90,90,0,0,0,64
"4075",0,0,0,0,0,76,0,0,"Unconsolidated",-33.39990333,115.3777283,"SPZ.4",-30,0,0,90,90,0,0,0,64
"4076",0,0,0,0,0,84,0,4,"Unconsolidated",-33.39988667,115.3777417,"SPZ.4",-30,0,0,90,90,0,0,0,64
"4077",8,0,0,0,0,92,0,0,"Unconsolidated",-33.399875,115.3777667,"SPZ.4",-30,0,0,90,90,0,0,0,64
