"","X","campaignid","sample","depth","slope4","slope8","aspect4","aspect8","tpi","tri","roughness","flowdir","latitude","longitude","Class","presence.absence"
"6896",200,"r20150526_050219_wa-gb-auv-03","PR_20150526_051543_223_FC16",-21.4897842407227,0.242051668118589,0.242051668118589,343.454915863465,343.454915863465,-0.00764870643615723,0.0330479145050049,0.104572296142578,16,-33.5778093,115.2265792,"GBmultib_lidar_CMR",-21.4897842407227
"6897",201,"r20150526_050219_wa-gb-auv-03","PR_20150526_051553_728_FC16",-21.4952068328857,0.257114864632875,0.257114864632875,357.751402682249,357.751402682249,-0.00569009780883789,0.0349407196044922,0.0968418121337891,32,-33.5777756,115.2264687,"GBmultib_lidar_CMR",-21.4952068328857
"6898",202,"r20150526_050219_wa-gb-auv-03","PR_20150526_051604_232_FC16",-21.4883823394775,0.262580270104416,0.262580270104416,11.1735471697042,11.1735471697042,-0.00107884407043457,0.0357944965362549,0.0989398956298828,1,-33.5778171,115.2263935,"GBmultib_lidar_CMR",-21.4883823394775
"6899",203,"r20150526_050219_wa-gb-auv-03","PR_20150526_051614_737_FC16",-21.4447650909424,0.211955149645562,0.211955149645562,4.18028726460842,4.18028726460842,0.00309371948242188,0.0281991958618164,0.0900135040283203,1,-33.5779106,115.2264174,"GBmultib_lidar_CMR",-21.4447650909424
"6900",204,"r20150526_050219_wa-gb-auv-03","PR_20150526_051625_241_FC16",-21.4123649597168,0.213898261031885,0.213898261031885,350.119404498126,350.119404498126,-0.00302886962890625,0.0290884971618652,0.0883522033691406,16,-33.5780169,115.2263825,"GBmultib_lidar_CMR",-21.4123649597168
"6901",205,"r20150526_050219_wa-gb-auv-03","PR_20150526_051635_745_FC16",-21.321460723877,0.271142313846141,0.271142313846141,347.268233277315,347.268233277315,0.00628352165222168,0.0369651317596436,0.114067077636719,16,-33.578124,115.2263526,"GBmultib_lidar_CMR",-21.321460723877
"6902",206,"r20150526_050219_wa-gb-auv-03","PR_20150526_051646_250_FC16",-21.289722442627,0.311478235611944,0.311478235611944,338.70567044459,338.70567044459,0.00618267059326172,0.0434026718139648,0.136875152587891,16,-33.5782272,115.2263251,"GBmultib_lidar_CMR",-21.289722442627
"6903",207,"r20150526_050219_wa-gb-auv-03","PR_20150526_051656_754_FC16",-21.2424221038818,0.291649641745736,0.291649641745736,350.218053026368,350.218053026368,0.00171518325805664,0.0398054122924805,0.127351760864258,16,-33.5783278,115.2262978,"GBmultib_lidar_CMR",-21.2424221038818
"6904",208,"r20150526_050219_wa-gb-auv-03","PR_20150526_051707_258_FC16",-21.1911945343018,0.303515355962409,0.303515355962409,2.43183171272779,2.43183171272779,0.00163125991821289,0.0407156944274902,0.124652862548828,1,-33.5784257,115.2262662,"GBmultib_lidar_CMR",-21.1911945343018
"6905",209,"r20150526_050219_wa-gb-auv-03","PR_20150526_051717_763_FC16",-21.1380233764648,0.315403255368195,0.315403255368195,10.3367234624421,10.3367234624421,0.000995635986328125,0.0431003570556641,0.130157470703125,1,-33.578523,115.2262346,"GBmultib_lidar_CMR",-21.1380233764648
"6906",210,"r20150526_050219_wa-gb-auv-03","PR_20150526_051728_268_FC16",-21.0674724578857,0.340277130963141,0.340277130963141,7.75992526689696,7.75992526689696,0.00673913955688477,0.0457887649536133,0.130521774291992,1,-33.5786202,115.2262045,"GBmultib_lidar_CMR",-21.0674724578857
"6907",211,"r20150526_050219_wa-gb-auv-03","PR_20150526_051738_773_FC16",-21.0075016021729,0.394911938723739,0.394911938723739,3.16965561582864,3.16965561582864,0.00110483169555664,0.0541353225708008,0.1597900390625,1,-33.5787169,115.226176,"GBmultib_lidar_CMR",-21.0075016021729
"6908",212,"r20150526_050219_wa-gb-auv-03","PR_20150526_051749_279_FC16",-20.9250164031982,0.68343421630644,0.68343421630644,356.181390997755,356.181390997755,-0.0151355266571045,0.0924365520477295,0.265020370483398,16,-33.5788125,115.2261431,"GBmultib_lidar_CMR",-20.9250164031982
"6909",213,"r20150526_050219_wa-gb-auv-03","PR_20150526_051759_783_FC16",-20.814868927002,0.980526410013901,0.980526410013901,334.173107584495,334.173107584495,0.00257205963134766,0.133928775787354,0.465095520019531,16,-33.5789129,115.2261094,"GBmultib_lidar_CMR",-20.814868927002
"6910",214,"r20150526_050219_wa-gb-auv-03","PR_20150526_051810_289_FC16",-20.6469879150391,0.906685722496978,0.906685722496978,327.183817048913,327.183817048913,0.0412898063659668,0.124466419219971,0.391202926635742,16,-33.5790133,115.2260756,"GBmultib_lidar_CMR",-20.6469879150391
"6911",215,"r20150526_050219_wa-gb-auv-03","PR_20150526_051820_795_FC16",-20.5176830291748,0.0574281025847679,0.0574281025847679,220.102082840563,220.102082840563,0.0512731075286865,0.0516932010650635,0.124490737915039,1,-33.5791111,115.2260423,"GBmultib_lidar_CMR",-20.5176830291748
"6912",216,"r20150526_050219_wa-gb-auv-03","PR_20150526_051831_300_FC16",-20.5176830291748,0.0574281025847679,0.0574281025847679,220.102082840563,220.102082840563,0.0512731075286865,0.0516932010650635,0.124490737915039,1,-33.5791541,115.2261111,"GBmultib_lidar_CMR",-20.5176830291748
"6913",217,"r20150526_050219_wa-gb-auv-03","PR_20150526_051841_806_FC16",-20.630880355835,0.652485474221839,0.652485474221839,133.02256094485,133.02256094485,0.0111541748046875,0.0824003219604492,0.282663345336914,1,-33.5791625,115.2262352,"GBmultib_lidar_CMR",-20.630880355835
"6914",218,"r20150526_050219_wa-gb-auv-03","PR_20150526_051852_312_FC16",-20.7434597015381,0.707353009131658,0.707353009131658,125.603039302688,125.603039302688,-0.0170576572418213,0.0947673320770264,0.323553085327148,1,-33.5791864,115.2263578,"GBmultib_lidar_CMR",-20.7434597015381
"6915",219,"r20150526_050219_wa-gb-auv-03","PR_20150526_051902_818_FC16",-20.863597869873,0.366056119169888,0.366056119169888,118.476683023519,118.476683023519,-0.0064396858215332,0.0493426322937012,0.175741195678711,1,-33.5792134,115.2264803,"GBmultib_lidar_CMR",-20.863597869873
"6916",220,"r20150526_050219_wa-gb-auv-03","PR_20150526_051913_324_FC16",-20.9116954803467,0.24312718128136,0.24312718128136,102.861211480939,102.861211480939,-0.00458717346191406,0.0332598686218262,0.120414733886719,1,-33.5792392,115.2266012,"GBmultib_lidar_CMR",-20.9116954803467
"6917",221,"r20150526_050219_wa-gb-auv-03","PR_20150526_051923_830_FC16",-20.9475574493408,0.23707180037956,0.23707180037956,78.8275562901026,78.8275562901026,0.00258779525756836,0.0328550338745117,0.111751556396484,1,-33.5792651,115.2267202,"GBmultib_lidar_CMR",-20.9475574493408
"6918",222,"r20150526_050219_wa-gb-auv-03","PR_20150526_051934_334_FC16",-20.9688739776611,0.225508121020448,0.225508121020448,59.8255034584704,59.8255034584704,0.00517725944519043,0.03031325340271,0.104618072509766,1,-33.5792891,115.2268347,"GBmultib_lidar_CMR",-20.9688739776611
"6919",223,"r20150526_050219_wa-gb-auv-03","PR_20150526_051944_839_FC16",-21.0079956054688,0.278880382766077,0.278880382766077,52.5410185919877,52.5410185919877,0.00156211853027344,0.0368876457214355,0.125978469848633,1,-33.5793148,115.2269493,"GBmultib_lidar_CMR",-21.0079956054688
"6920",224,"r20150526_050219_wa-gb-auv-03","PR_20150526_051955_345_FC16",-21.0495834350586,0.285193717606416,0.285193717606416,52.014539988566,52.014539988566,-0.00232696533203125,0.0373420715332031,0.136707305908203,1,-33.5793394,115.2270636,"GBmultib_lidar_CMR",-21.0495834350586
"6921",225,"r20150526_050219_wa-gb-auv-03","PR_20150526_052005_850_FC16",-21.0871562957764,0.246314715310385,0.246314715310385,49.2956435510269,49.2956435510269,-0.00503110885620117,0.0317111015319824,0.125730514526367,1,-33.5793662,115.2271774,"GBmultib_lidar_CMR",-21.0871562957764
"6922",226,"r20150526_050219_wa-gb-auv-03","PR_20150526_052016_354_FC16",-21.0836963653564,0.217025795445728,0.217025795445728,34.4709674871646,34.4709674871646,-0.00203943252563477,0.0281715393066406,0.10272216796875,1,-33.5793909,115.2272906,"GBmultib_lidar_CMR",-21.0836963653564
"6923",227,"r20150526_050219_wa-gb-auv-03","PR_20150526_052026_858_FC16",-21.1023445129395,0.221029588611852,0.221029588611852,36.3323343479549,36.3323343479549,0.00290179252624512,0.0287473201751709,0.108675003051758,1,-33.5794148,115.2274069,"GBmultib_lidar_CMR",-21.1023445129395
"6924",228,"r20150526_050219_wa-gb-auv-03","PR_20150526_052037_363_FC16",-21.1556797027588,0.189087121389133,0.189087121389133,43.4750962974175,43.4750962974175,-0.00419902801513672,0.023857593536377,0.0868415832519531,1,-33.5794401,115.2275231,"GBmultib_lidar_CMR",-21.1556797027588
"6925",229,"r20150526_050219_wa-gb-auv-03","PR_20150526_052047_866_FC16",-21.1536769866943,0.21273591503004,0.21273591503004,38.75493807271,38.75493807271,-0.00372934341430664,0.0278458595275879,0.0981960296630859,1,-33.5794686,115.2276393,"GBmultib_lidar_CMR",-21.1536769866943
"6926",230,"r20150526_050219_wa-gb-auv-03","PR_20150526_052058_370_FC16",-21.1790676116943,0.210827509886352,0.210827509886352,39.6421206431638,39.6421206431638,-0.00655770301818848,0.0274665355682373,0.101833343505859,1,-33.5794905,115.2277555,"GBmultib_lidar_CMR",-21.1790676116943
"6927",231,"r20150526_050219_wa-gb-auv-03","PR_20150526_052108_875_FC16",-21.2019309997559,0.200898219243696,0.200898219243696,39.8586029114122,39.8586029114122,-0.00647234916687012,0.0264408588409424,0.101966857910156,1,-33.5795149,115.2278721,"GBmultib_lidar_CMR",-21.2019309997559
"6928",232,"r20150526_050219_wa-gb-auv-03","PR_20150526_052119_380_FC16",-21.2218036651611,0.187576176959631,0.187576176959631,34.5487242976292,34.5487242976292,-0.00544834136962891,0.0247745513916016,0.0971755981445312,1,-33.5795394,115.2279899,"GBmultib_lidar_CMR",-21.2218036651611
"6929",233,"r20150526_050219_wa-gb-auv-03","PR_20150526_052129_886_FC16",-21.2070255279541,0.204688908515891,0.204688908515891,29.8154211622161,29.8154211622161,-0.00191020965576172,0.0274038314819336,0.0989341735839844,1,-33.5795629,115.2281066,"GBmultib_lidar_CMR",-21.2070255279541
"6930",234,"r20150526_050219_wa-gb-auv-03","PR_20150526_052140_392_FC16",-21.2250900268555,0.195533729736735,0.195533729736735,37.1617962857889,37.1617962857889,1.07288360595703e-05,0.0254762172698975,0.101503372192383,1,-33.579614,115.2281808,"GBmultib_lidar_CMR",-21.2250900268555
"6931",235,"r20150526_050219_wa-gb-auv-03","PR_20150526_052150_898_FC16",-21.1723976135254,0.265224702807117,0.265224702807117,30.2839162153772,30.2839162153772,-0.00307273864746094,0.035851001739502,0.12578010559082,1,-33.5796999,115.2281201,"GBmultib_lidar_CMR",-21.1723976135254
"6932",236,"r20150526_050219_wa-gb-auv-03","PR_20150526_052201_403_FC16",-21.1273422241211,0.318032258410572,0.318032258410572,30.9613837426385,30.9613837426385,-0.000747442245483398,0.0426652431488037,0.149690628051758,1,-33.5798103,115.2280973,"GBmultib_lidar_CMR",-21.1273422241211
"6933",237,"r20150526_050219_wa-gb-auv-03","PR_20150526_052211_908_FC16",-21.075855255127,0.316970895821293,0.316970895821293,33.6442122918024,33.6442122918024,0.00629734992980957,0.042067289352417,0.145326614379883,1,-33.5799151,115.2280659,"GBmultib_lidar_CMR",-21.075855255127
"6934",238,"r20150526_050219_wa-gb-auv-03","PR_20150526_052222_412_FC16",-20.9948234558105,0.0556802411725473,0.0556802411725473,8.30780043921114,8.30780043921114,0.0118505954742432,0.012282133102417,0.0378360748291016,1,-33.5800166,115.2280332,"GBmultib_lidar_CMR",-20.9948234558105
"6935",239,"r20150526_050219_wa-gb-auv-03","PR_20150526_052232_917_FC16",-20.9944915771484,0.0353419664215296,0.0353419664215296,283.381636279719,283.381636279719,0.00408577919006348,0.00711703300476074,0.0241718292236328,16,-33.5801155,115.2280024,"GBmultib_lidar_CMR",-20.9944915771484
"6936",240,"r20150526_050219_wa-gb-auv-03","PR_20150526_052243_422_FC16",-20.9968776702881,0.0660996280158225,0.0660996280158225,288.752483938498,288.752483938498,-0.00310587882995605,0.00864624977111816,0.0350265502929688,16,-33.5802125,115.2279696,"GBmultib_lidar_CMR",-20.9968776702881
"6937",241,"r20150526_050219_wa-gb-auv-03","PR_20150526_052253_928_FC16",-20.9992637634277,0.0861304856617622,0.0861304856617622,14.4529687928504,14.4529687928504,-0.0108449459075928,0.0141818523406982,0.0486030578613281,64,-33.5803103,115.2279462,"GBmultib_lidar_CMR",-20.9992637634277
"6938",242,"r20150526_050219_wa-gb-auv-03","PR_20150526_052304_434_FC16",-20.9804458618164,0.133907816617148,0.133907816617148,24.6306902336989,24.6306902336989,-0.00971579551696777,0.0189073085784912,0.0684375762939453,64,-33.5804057,115.2279174,"GBmultib_lidar_CMR",-20.9804458618164
"6939",243,"r20150526_050219_wa-gb-auv-03","PR_20150526_052314_941_FC16",-20.9594287872314,0.15135822329732,0.15135822329732,29.054464576179,29.054464576179,-0.0113940238952637,0.0218696594238281,0.0762920379638672,64,-33.5805003,115.2278885,"GBmultib_lidar_CMR",-20.9594287872314
"6940",244,"r20150526_050219_wa-gb-auv-03","PR_20150526_052325_448_FC16",-20.9404220581055,0.168602982293101,0.168602982293101,25.5106764285153,25.5106764285153,-0.0194141864776611,0.0286028385162354,0.0831756591796875,64,-33.5805948,115.2278603,"GBmultib_lidar_CMR",-20.9404220581055
"6941",245,"r20150526_050219_wa-gb-auv-03","PR_20150526_052335_955_FC16",-20.8762531280518,0.273395550066735,0.273395550066735,48.1313194195634,48.1313194195634,-0.00350499153137207,0.0353119373321533,0.128467559814453,1,-33.5806926,115.2278357,"GBmultib_lidar_CMR",-20.8762531280518
"6942",246,"r20150526_050219_wa-gb-auv-03","PR_20150526_052346_462_FC16",-20.8409004211426,0.18939556543658,0.18939556543658,56.151280310349,56.151280310349,0.0109190940856934,0.0247998237609863,0.099456787109375,1,-33.5807891,115.227806,"GBmultib_lidar_CMR",-20.8409004211426
"6943",247,"r20150526_050219_wa-gb-auv-03","PR_20150526_052356_968_FC16",-20.8396415710449,0.105253152306122,0.105253152306122,78.5814446177455,78.5814446177455,-0.00327730178833008,0.0151100158691406,0.058258056640625,1,-33.5808848,115.2277707,"GBmultib_lidar_CMR",-20.8396415710449
"6944",248,"r20150526_050219_wa-gb-auv-03","PR_20150526_052407_475_FC16",-20.8227691650391,0.1122439484835,0.1122439484835,69.1071220602172,69.1071220602172,-0.00419282913208008,0.0177631378173828,0.0676059722900391,1,-33.5808964,115.2276821,"GBmultib_lidar_CMR",-20.8227691650391
"6945",249,"r20150526_050219_wa-gb-auv-03","PR_20150526_052417_982_FC16",-20.806116104126,0.171355683172566,0.171355683172566,41.4115128514637,41.4115128514637,-0.00858807563781738,0.0229008197784424,0.0842704772949219,1,-33.5808475,115.2275722,"GBmultib_lidar_CMR",-20.806116104126
"6946",250,"r20150526_050219_wa-gb-auv-03","PR_20150526_052428_489_FC16",-20.8148097991943,0.149701701408555,0.149701701408555,22.9267047440644,22.9267047440644,-0.00472140312194824,0.0197641849517822,0.0609073638916016,1,-33.5808123,115.2274504,"GBmultib_lidar_CMR",-20.8148097991943
"6947",251,"r20150526_050219_wa-gb-auv-03","PR_20150526_052438_996_FC16",-20.805419921875,0.151755406568179,0.151755406568179,2.1889661993059,2.1889661993059,0.000281095504760742,0.0211341381072998,0.0590400695800781,1,-33.5807793,115.2273335,"GBmultib_lidar_CMR",-20.805419921875
"6948",252,"r20150526_050219_wa-gb-auv-03","PR_20150526_052449_502_FC16",-20.8085670471191,0.143142537585043,0.143142537585043,359.321419578154,359.321419578154,-0.00510311126708984,0.0199294090270996,0.0572910308837891,64,-33.5807478,115.2272192,"GBmultib_lidar_CMR",-20.8085670471191
"6949",253,"r20150526_050219_wa-gb-auv-03","PR_20150526_052500_008_FC16",-20.827465057373,0.1253088324219,0.1253088324219,20.0873332774832,20.0873332774832,-0.00492691993713379,0.0171911716461182,0.059295654296875,1,-33.5807159,115.2271056,"GBmultib_lidar_CMR",-20.827465057373
"6950",254,"r20150526_050219_wa-gb-auv-03","PR_20150526_052510_514_FC16",-20.8169021606445,0.149115907665805,0.149115907665805,32.6321081411599,32.6321081411599,-0.00527524948120117,0.0199751853942871,0.0732707977294922,1,-33.5806807,115.2269927,"GBmultib_lidar_CMR",-20.8169021606445
"6951",255,"r20150526_050219_wa-gb-auv-03","PR_20150526_052521_019_FC16",-20.7998065948486,0.184029966241716,0.184029966241716,37.7858170600084,37.7858170600084,-0.00484061241149902,0.0242421627044678,0.0890159606933594,1,-33.5806455,115.2268808,"GBmultib_lidar_CMR",-20.7998065948486
"6952",256,"r20150526_050219_wa-gb-auv-03","PR_20150526_052531_525_FC16",-20.805139541626,0.183735089275252,0.183735089275252,20.0025048196128,20.0025048196128,0.00315642356872559,0.0254261493682861,0.0812854766845703,1,-33.5806134,115.2267688,"GBmultib_lidar_CMR",-20.805139541626
"6953",257,"r20150526_050219_wa-gb-auv-03","PR_20150526_052542_030_FC16",-20.7886695861816,0.23487430346226,0.23487430346226,354.043622527946,354.043622527946,0.0114259719848633,0.0328845977783203,0.0963840484619141,16,-33.5805807,115.2266576,"GBmultib_lidar_CMR",-20.7886695861816
"6954",258,"r20150526_050219_wa-gb-auv-03","PR_20150526_052552_535_FC16",-20.8043079376221,0.211908347047084,0.211908347047084,341.8389486459,341.8389486459,-0.000520229339599609,0.0292253494262695,0.0963840484619141,16,-33.5805484,115.2265462,"GBmultib_lidar_CMR",-20.8043079376221
"6955",259,"r20150526_050219_wa-gb-auv-03","PR_20150526_052603_041_FC16",-20.8401222229004,0.179763585613012,0.179763585613012,29.8242998611975,29.8242998611975,-0.0103585720062256,0.027080774307251,0.0880470275878906,1,-33.5805154,115.2264344,"GBmultib_lidar_CMR",-20.8401222229004
"6956",260,"r20150526_050219_wa-gb-auv-03","PR_20150526_052613_547_FC16",-20.8128547668457,0.236257385807415,0.236257385807415,59.0547715467782,59.0547715467782,-0.00741100311279297,0.031407356262207,0.114240646362305,1,-33.5804813,115.22632,"GBmultib_lidar_CMR",-20.8128547668457
"6957",261,"r20150526_050219_wa-gb-auv-03","PR_20150526_052624_054_FC16",-20.7882270812988,0.272073032825261,0.272073032825261,66.2453617805439,66.2453617805439,-0.002349853515625,0.0373120307922363,0.123346328735352,1,-33.5804481,115.226205,"GBmultib_lidar_CMR",-20.7882270812988
"6958",262,"r20150526_050219_wa-gb-auv-03","PR_20150526_052634_561_FC16",-20.7419662475586,0.27300424826877,0.27300424826877,62.5909949962968,62.5909949962968,0.00263547897338867,0.0371685028076172,0.125377655029297,1,-33.5804159,115.2260892,"GBmultib_lidar_CMR",-20.7419662475586
"6959",263,"r20150526_050219_wa-gb-auv-03","PR_20150526_052645_068_FC16",-20.7016296386719,0.253585230872522,0.253585230872522,56.9409971819379,56.9409971819379,0.00348997116088867,0.033353328704834,0.121847152709961,1,-33.5803833,115.2259752,"GBmultib_lidar_CMR",-20.7016296386719
"6960",264,"r20150526_050219_wa-gb-auv-03","PR_20150526_052655_575_FC16",-20.6979084014893,0.215022682646964,0.215022682646964,36.7001866064959,36.7001866064959,0.00345849990844727,0.0289740562438965,0.106239318847656,1,-33.5803499,115.2258619,"GBmultib_lidar_CMR",-20.6979084014893
"6961",265,"r20150526_050219_wa-gb-auv-03","PR_20150526_052706_083_FC16",-20.6833610534668,0.212145457513105,0.212145457513105,11.273523738748,11.273523738748,0.00345301628112793,0.0292494297027588,0.0840415954589844,1,-33.5803146,115.2257505,"GBmultib_lidar_CMR",-20.6833610534668
"6962",266,"r20150526_050219_wa-gb-auv-03","PR_20150526_052716_591_FC16",-20.6806507110596,0.244964175546968,0.244964175546968,1.48221025680771,1.48221025680771,0.000866174697875977,0.03328537940979,0.099945068359375,1,-33.5803117,115.2256517,"GBmultib_lidar_CMR",-20.6806507110596
"6963",267,"r20150526_050219_wa-gb-auv-03","PR_20150526_052727_099_FC16",-20.6413059234619,0.219244140668973,0.219244140668973,7.06280064243374,7.06280064243374,-0.000266313552856445,0.0292494297027588,0.0841312408447266,1,-33.5803899,115.2256433,"GBmultib_lidar_CMR",-20.6413059234619
"6964",268,"r20150526_050219_wa-gb-auv-03","PR_20150526_052737_607_FC16",-20.6030349731445,0.182886456191792,0.182886456191792,14.1661294159383,14.1661294159383,0.0050806999206543,0.024205207824707,0.0790863037109375,1,-33.5804962,115.2256335,"GBmultib_lidar_CMR",-20.6030349731445
"6965",269,"r20150526_050219_wa-gb-auv-03","PR_20150526_052748_115_FC16",-20.5768127441406,0.142972810610206,0.142972810610206,40.4539754149107,40.4539754149107,0.00710248947143555,0.0226020812988281,0.0711536407470703,1,-33.5805991,115.2255972,"GBmultib_lidar_CMR",-20.5768127441406
"6966",270,"r20150526_050219_wa-gb-auv-03","PR_20150526_052758_622_FC16",-20.5392665863037,0.233699647671444,0.233699647671444,51.5156176385384,51.5156176385384,-0.00351381301879883,0.0317354202270508,0.118961334228516,1,-33.5807033,115.2255691,"GBmultib_lidar_CMR",-20.5392665863037
"6967",271,"r20150526_050219_wa-gb-auv-03","PR_20150526_052809_130_FC16",-20.5168590545654,0.311063548009679,0.311063548009679,61.50725665243,61.50725665243,-0.0083005428314209,0.0413057804107666,0.148149490356445,1,-33.5808058,115.2255418,"GBmultib_lidar_CMR",-20.5168590545654
"6968",272,"r20150526_050219_wa-gb-auv-03","PR_20150526_052819_636_FC16",-20.4920387268066,0.39970446924801,0.39970446924801,56.4943430566671,56.4943430566671,-0.0190401077270508,0.0529789924621582,0.192842483520508,1,-33.5809042,115.2255061,"GBmultib_lidar_CMR",-20.4920387268066
"6969",273,"r20150526_050219_wa-gb-auv-03","PR_20150526_052830_142_FC16",-20.2343502044678,0.779158533908922,0.779158533908922,58.3602139863607,58.3602139863607,0.0499577522277832,0.116661548614502,0.339149475097656,1,-33.5810031,115.2254695,"GBmultib_lidar_CMR",-20.2343502044678
"6970",274,"r20150526_050219_wa-gb-auv-03","PR_20150526_052841_149_FC16",-20.2063751220703,0.754281797249672,0.754281797249672,108.303485425452,108.303485425452,0.0663790702819824,0.112101554870605,0.327226638793945,1,-33.5811078,115.2254361,"GBmultib_lidar_CMR",-20.2063751220703
"6971",275,"r20150526_050219_wa-gb-auv-03","PR_20150526_052851_654_FC16",-20.3283729553223,0.87644185175343,0.87644185175343,137.065370326226,137.065370326226,0.00299382209777832,0.118632555007935,0.395957946777344,1,-33.5812052,115.225402,"GBmultib_lidar_CMR",-20.3283729553223
"6972",276,"r20150526_050219_wa-gb-auv-03","PR_20150526_052902_162_FC16",-20.4539432525635,0.685383144177926,0.685383144177926,145.276115623792,145.276115623792,-0.0284068584442139,0.0895817279815674,0.339792251586914,1,-33.5813032,115.2253673,"GBmultib_lidar_CMR",-20.4539432525635
"6973",277,"r20150526_050219_wa-gb-auv-03","PR_20150526_052912_669_FC16",-20.4834899902344,0.582067469792872,0.582067469792872,149.596272935777,149.596272935777,-0.0233683586120605,0.0791335105895996,0.298675537109375,1,-33.581405,115.2253401,"GBmultib_lidar_CMR",-20.4834899902344
"6974",278,"r20150526_050219_wa-gb-auv-03","PR_20150526_052923_175_FC16",-20.5335102081299,0.312306488822648,0.312306488822648,157.467849735177,157.467849735177,0.00117754936218262,0.0422823429107666,0.152883529663086,1,-33.5815018,115.2253079,"GBmultib_lidar_CMR",-20.5335102081299
"6975",279,"r20150526_050219_wa-gb-auv-03","PR_20150526_052933_682_FC16",-20.5825214385986,0.141416183577708,0.141416183577708,174.502810742242,174.502810742242,-0.0124187469482422,0.0186328887939453,0.0674324035644531,8,-33.5815997,115.2252688,"GBmultib_lidar_CMR",-20.5825214385986
"6976",280,"r20150526_050219_wa-gb-auv-03","PR_20150526_052944_190_FC16",-20.5910167694092,0.0529899235712696,0.0529899235712696,234.184710029703,234.184710029703,-0.00417232513427734,0.00949668884277344,0.0245475769042969,16,-33.5816758,115.2252971,"GBmultib_lidar_CMR",-20.5910167694092
"6977",281,"r20150526_050219_wa-gb-auv-03","PR_20150526_052954_697_FC16",-20.580602645874,0.0599021405532734,0.0599021405532734,267.352791723654,267.352791723654,-0.00172305107116699,0.00769591331481934,0.0259380340576172,16,-33.5816643,115.225405,"GBmultib_lidar_CMR",-20.580602645874
"6978",282,"r20150526_050219_wa-gb-auv-03","PR_20150526_053005_204_FC16",-20.5662231445312,0.0259127337255338,0.0259127337255338,15.8527127492612,15.8527127492612,0.0123491287231445,0.0123491287231445,0.0303592681884766,1,-33.5816857,115.2255281,"GBmultib_lidar_CMR",-20.5662231445312
"6979",283,"r20150526_050219_wa-gb-auv-03","PR_20150526_053015_710_FC16",-20.5807704925537,0.13265729652677,0.13265729652677,58.3517625432687,58.3517625432687,0.00652384757995605,0.0177147388458252,0.0628929138183594,1,-33.5817087,115.2256556,"GBmultib_lidar_CMR",-20.5807704925537
"6980",284,"r20150526_050219_wa-gb-auv-03","PR_20150526_053026_217_FC16",-20.5868282318115,0.161095330995445,0.161095330995445,50.7493357651667,50.7493357651667,0.00618672370910645,0.020890474319458,0.0782718658447266,1,-33.5817309,115.2257778,"GBmultib_lidar_CMR",-20.5868282318115
"6981",285,"r20150526_050219_wa-gb-auv-03","PR_20150526_053036_724_FC16",-20.6151428222656,0.229659840486199,0.229659840486199,50.8152798154369,50.8152798154369,0.00339412689208984,0.029726505279541,0.107200622558594,1,-33.5817489,115.2258954,"GBmultib_lidar_CMR",-20.6151428222656
"6982",286,"r20150526_050219_wa-gb-auv-03","PR_20150526_053047_231_FC16",-20.6843452453613,0.141033197141482,0.141033197141482,56.9486994224069,56.9486994224069,-0.0131442546844482,0.0206148624420166,0.0768375396728516,1,-33.5817729,115.2260142,"GBmultib_lidar_CMR",-20.6843452453613
"6983",287,"r20150526_050219_wa-gb-auv-03","PR_20150526_053057_739_FC16",-20.696647644043,0.0394867205185964,0.0394867205185964,167.373010323007,167.373010323007,-0.0146737098693848,0.0178546905517578,0.0528163909912109,2,-33.5817948,115.2261315,"GBmultib_lidar_CMR",-20.696647644043
"6984",288,"r20150526_050219_wa-gb-auv-03","PR_20150526_053108_246_FC16",-20.7093715667725,0.0471024612248851,0.0471024612248851,250.926916648902,250.926916648902,-0.0284605026245117,0.0284605026245117,0.0593013763427734,32,-33.5818147,115.2262447,"GBmultib_lidar_CMR",-20.7093715667725
"6985",289,"r20150526_050219_wa-gb-auv-03","PR_20150526_053118_753_FC16",-20.6839656829834,0.20732784731232,0.20732784731232,252.344633280085,252.344633280085,-0.0220472812652588,0.0308058261871338,0.0968112945556641,16,-33.5818344,115.226359,"GBmultib_lidar_CMR",-20.6839656829834
"6986",290,"r20150526_050219_wa-gb-auv-03","PR_20150526_053129_759_FC16",-20.6344604492188,0.210089958164784,0.210089958164784,254.0795657919,254.0795657919,-0.000963211059570312,0.0282506942749023,0.0840911865234375,16,-33.5818533,115.2264799,"GBmultib_lidar_CMR",-20.6344604492188
"6987",291,"r20150526_050219_wa-gb-auv-03","PR_20150526_053140_264_FC16",-20.6030902862549,0.104674466516679,0.104674466516679,265.380636582802,265.380636582802,0.00555586814880371,0.0143177509307861,0.05511474609375,16,-33.5818709,115.2265946,"GBmultib_lidar_CMR",-20.6030902862549
"6988",292,"r20150526_050219_wa-gb-auv-03","PR_20150526_053150_770_FC16",-20.5925617218018,0.0860899501159959,0.0860899501159959,320.592268751705,320.592268751705,0.000797033309936523,0.0142195224761963,0.0506687164306641,16,-33.5818907,115.2267136,"GBmultib_lidar_CMR",-20.5925617218018
"6989",293,"r20150526_050219_wa-gb-auv-03","PR_20150526_053201_278_FC16",-20.5582180023193,0.144104160090943,0.144104160090943,320.029714100109,320.029714100109,0.0090031623840332,0.0234889984130859,0.0699958801269531,16,-33.5819093,115.2268335,"GBmultib_lidar_CMR",-20.5582180023193
