"","total.seagrass","Turf.algae","total.sponges","other.inverts","corals","Unconsolidated","Consolidated","Macroalgae","dominant","Latitude","Longitude","Zone","Transect","Transect.id"
"3991",0,0,0,0,0,80,0,20,"Unconsolidated",-33.40064667,115.3766167,"SPZ",4,"SPZ.4"
"3992",0,0,0,0,0,100,0,0,"Unconsolidated",-33.40064667,115.3766217,"SPZ",4,"SPZ.4"
"3993",0,4,8,0,0,84,0,4,"Unconsolidated",-33.40064333,115.37663,"SPZ",4,"SPZ.4"
"3994",4,16,0,0,0,60,8,12,"Unconsolidated",-33.40063833,115.3766433,"SPZ",4,"SPZ.4"
"3995",4,20,0,0,0,68,0,8,"Unconsolidated",-33.40063,115.3766533,"SPZ",4,"SPZ.4"
"3996",20,8,0,0,0,60,0,12,"Unconsolidated",-33.40061667,115.376665,"SPZ",4,"SPZ.4"
"3997",20,0,0,0,0,72,0,8,"Unconsolidated",-33.40060833,115.3766733,"SPZ",4,"SPZ.4"
"3998",28,16,0,0,0,36,0,20,"Unconsolidated",-33.40060167,115.3766917,"SPZ",4,"SPZ.4"
"3999",4,4,0,0,0,92,0,0,"Unconsolidated",-33.400595,115.3767033,"SPZ",4,"SPZ.4"
"4000",12,0,0,0,0,64,0,24,"Unconsolidated",-33.40058833,115.3767217,"SPZ",4,"SPZ.4"
"4001",0,0,0,0,0,92,0,8,"Unconsolidated",-33.40058167,115.3767367,"SPZ",4,"SPZ.4"
"4002",8,0,0,0,0,92,0,0,"Unconsolidated",-33.40057667,115.37675,"SPZ",4,"SPZ.4"
"4003",8,0,0,0,0,92,0,0,"Unconsolidated",-33.40057333,115.3767683,"SPZ",4,"SPZ.4"
"4004",0,0,0,0,0,100,0,0,"Unconsolidated",-33.40057,115.37678,"SPZ",4,"SPZ.4"
"4005",0,0,0,0,0,100,0,0,"Unconsolidated",-33.400565,115.3767967,"SPZ",4,"SPZ.4"
"4006",0,0,0,0,0,100,0,0,"Unconsolidated",-33.40055667,115.3768067,"SPZ",4,"SPZ.4"
"4007",0,0,0,0,0,100,0,0,"Unconsolidated",-33.40055,115.3768233,"SPZ",4,"SPZ.4"
"4008",0,0,0,0,0,100,0,0,"Unconsolidated",-33.40053667,115.37684,"SPZ",4,"SPZ.4"
"4009",0,0,0,0,0,100,0,0,"Unconsolidated",-33.40052667,115.3768533,"SPZ",4,"SPZ.4"
"4010",0,0,0,0,0,100,0,0,"Unconsolidated",-33.40051167,115.3768617,"SPZ",4,"SPZ.4"
"4011",0,0,0,0,0,100,0,0,"Unconsolidated",-33.400495,115.37687,"SPZ",4,"SPZ.4"
"4012",0,0,0,0,0,100,0,0,"Unconsolidated",-33.40047667,115.3768833,"SPZ",4,"SPZ.4"
"4013",4,0,0,0,0,92,0,4,"Unconsolidated",-33.40046167,115.37689,"SPZ",4,"SPZ.4"
"4014",4,0,0,0,0,96,0,0,"Unconsolidated",-33.40045333,115.3769133,"SPZ",4,"SPZ.4"
"4015",0,0,0,0,0,100,0,0,"Unconsolidated",-33.40045,115.3769283,"SPZ",4,"SPZ.4"
"4016",0,0,0,0,0,100,0,0,"Unconsolidated",-33.40043667,115.3769367,"SPZ",4,"SPZ.4"
"4017",0,0,0,0,0,100,0,0,"Unconsolidated",-33.40043,115.3769483,"SPZ",4,"SPZ.4"
"4018",0,0,0,0,0,100,0,0,"Unconsolidated",-33.40042833,115.37697,"SPZ",4,"SPZ.4"
"4019",0,0,0,0,0,100,0,0,"Unconsolidated",-33.400425,115.3769833,"SPZ",4,"SPZ.4"
"4020",0,0,0,0,0,96,0,4,"Unconsolidated",-33.40042,115.37699,"SPZ",4,"SPZ.4"
"4021",0,0,0,0,0,100,0,0,"Unconsolidated",-33.40040333,115.3770017,"SPZ",4,"SPZ.4"
"4022",0,0,0,0,0,100,0,0,"Unconsolidated",-33.40038333,115.3770117,"SPZ",4,"SPZ.4"
"4023",8,0,0,0,0,92,0,0,"Unconsolidated",-33.400365,115.37703,"SPZ",4,"SPZ.4"
"4024",4,8,0,0,0,88,0,0,"Unconsolidated",-33.40035,115.3770467,"SPZ",4,"SPZ.4"
"4025",4,0,0,0,0,88,0,8,"Unconsolidated",-33.40033667,115.3770533,"SPZ",4,"SPZ.4"
"4026",0,0,0,0,0,92,0,8,"Unconsolidated",-33.40032667,115.3770633,"SPZ",4,"SPZ.4"
"4027",4,0,0,0,0,96,0,0,"Unconsolidated",-33.40031833,115.3770917,"SPZ",4,"SPZ.4"
"4028",0,0,0,0,0,100,0,0,"Unconsolidated",-33.40030833,115.377115,"SPZ",4,"SPZ.4"
"4029",0,0,0,0,0,100,0,0,"Unconsolidated",-33.40029667,115.3771283,"SPZ",4,"SPZ.4"
"4030",0,0,0,0,0,100,0,0,"Unconsolidated",-33.40028333,115.3771467,"SPZ",4,"SPZ.4"
"4031",0,0,0,0,0,76,0,24,"Unconsolidated",-33.40028167,115.37716,"SPZ",4,"SPZ.4"
"4032",0,0,0,0,0,96,0,0,"Unconsolidated",-33.40027667,115.3771683,"SPZ",4,"SPZ.4"
"4033",0,0,0,0,0,100,0,0,"Unconsolidated",-33.40027,115.3771783,"SPZ",4,"SPZ.4"
"4034",0,0,0,0,0,88,0,12,"Unconsolidated",-33.40025333,115.3771817,"SPZ",4,"SPZ.4"
"4035",0,0,0,0,0,100,0,0,"Unconsolidated",-33.40023667,115.3771767,"SPZ",4,"SPZ.4"
"4036",0,0,0,0,0,96,0,0,"Unconsolidated",-33.400225,115.3771883,"SPZ",4,"SPZ.4"
"4037",0,0,0,0,0,100,0,0,"Unconsolidated",-33.40022,115.3771983,"SPZ",4,"SPZ.4"
"4038",0,0,0,0,0,100,0,0,"Unconsolidated",-33.40021667,115.377215,"SPZ",4,"SPZ.4"
"4039",0,0,4,0,0,96,0,0,"Unconsolidated",-33.40020667,115.3772333,"SPZ",4,"SPZ.4"
"4040",0,0,0,0,0,52,0,0,"Unconsolidated",-33.4002,115.3772383,"SPZ",4,"SPZ.4"
"4041",0,0,0,0,0,88,0,0,"Unconsolidated",-33.40018833,115.37725,"SPZ",4,"SPZ.4"
"4042",0,0,0,0,0,88,12,0,"Unconsolidated",-33.400175,115.3772683,"SPZ",4,"SPZ.4"
"4043",0,0,0,0,0,100,0,0,"Unconsolidated",-33.400165,115.3772767,"SPZ",4,"SPZ.4"
"4044",0,0,0,0,0,88,0,4,"Unconsolidated",-33.40015,115.3772883,"SPZ",4,"SPZ.4"
"4045",0,0,0,0,0,92,0,0,"Unconsolidated",-33.40013667,115.3773017,"SPZ",4,"SPZ.4"
"4046",0,0,0,0,0,96,0,4,"Unconsolidated",-33.400125,115.3773233,"SPZ",4,"SPZ.4"
"4047",0,0,0,0,0,100,0,0,"Unconsolidated",-33.40012167,115.377335,"SPZ",4,"SPZ.4"
"4048",0,0,0,0,0,36,0,0,"Unconsolidated",-33.40011667,115.3773433,"SPZ",4,"SPZ.4"
"4049",8,0,0,0,0,88,0,0,"Unconsolidated",-33.40010667,115.3773517,"SPZ",4,"SPZ.4"
"4050",0,0,0,0,0,96,0,4,"Unconsolidated",-33.40009167,115.3773583,"SPZ",4,"SPZ.4"
"4051",4,0,0,0,0,80,0,12,"Unconsolidated",-33.40008667,115.377365,"SPZ",4,"SPZ.4"
"4052",0,0,0,0,0,96,0,4,"Unconsolidated",-33.40007333,115.3773683,"SPZ",4,"SPZ.4"
"4053",12,0,0,0,0,76,0,12,"Unconsolidated",-33.400055,115.3773883,"SPZ",4,"SPZ.4"
"4054",20,0,0,0,0,76,0,4,"Unconsolidated",-33.40004667,115.3774133,"SPZ",4,"SPZ.4"
"4055",0,0,0,0,0,88,0,4,"Unconsolidated",-33.40004,115.37743,"SPZ",4,"SPZ.4"
"4056",0,4,0,0,0,48,0,48,"Unconsolidated",-33.40003333,115.3774417,"SPZ",4,"SPZ.4"
"4057",16,0,0,0,0,44,0,40,"Unconsolidated",-33.40002167,115.3774567,"SPZ",4,"SPZ.4"
"4058",16,8,0,0,0,40,4,32,"Unconsolidated",-33.40001667,115.3774717,"SPZ",4,"SPZ.4"
"4059",12,0,0,0,0,88,0,0,"Unconsolidated",-33.400015,115.377475,"SPZ",4,"SPZ.4"
"4060",0,0,0,0,0,100,0,0,"Unconsolidated",-33.400005,115.3774883,"SPZ",4,"SPZ.4"
"4061",0,0,0,0,0,100,0,0,"Unconsolidated",-33.39999667,115.3774917,"SPZ",4,"SPZ.4"
"4062",0,0,0,0,0,100,0,0,"Unconsolidated",-33.39998667,115.3775,"SPZ",4,"SPZ.4"
"4063",0,0,0,0,0,96,0,4,"Unconsolidated",-33.39997833,115.3775117,"SPZ",4,"SPZ.4"
"4064",0,0,0,0,0,96,0,4,"Unconsolidated",-33.39997,115.3775283,"SPZ",4,"SPZ.4"
"4065",4,0,0,0,0,92,0,4,"Unconsolidated",-33.39996667,115.37754,"SPZ",4,"SPZ.4"
"4066",20,0,0,0,0,80,0,0,"Unconsolidated",-33.39996,115.3775567,"SPZ",4,"SPZ.4"
"4067",8,0,0,0,0,84,0,8,"Unconsolidated",-33.39995167,115.37758,"SPZ",4,"SPZ.4"
"4068",0,0,0,0,0,100,0,0,"Unconsolidated",-33.39994333,115.377595,"SPZ",4,"SPZ.4"
"4069",0,0,0,0,0,84,0,16,"Unconsolidated",-33.39994167,115.377615,"SPZ",4,"SPZ.4"
"4070",0,0,0,0,0,92,0,8,"Unconsolidated",-33.39994167,115.3776283,"SPZ",4,"SPZ.4"
"4071",12,0,0,0,0,88,0,0,"Unconsolidated",-33.39994,115.37764,"SPZ",4,"SPZ.4"
"4072",0,0,0,0,0,88,0,12,"Unconsolidated",-33.39993167,115.37766,"SPZ",4,"SPZ.4"
"4073",0,0,0,0,0,100,0,0,"Unconsolidated",-33.39992167,115.3776883,"SPZ",4,"SPZ.4"
"4074",0,0,0,0,0,64,0,0,"Unconsolidated",-33.39991333,115.3777083,"SPZ",4,"SPZ.4"
"4075",0,0,0,0,0,76,0,0,"Unconsolidated",-33.39990333,115.3777283,"SPZ",4,"SPZ.4"
"4076",0,0,0,0,0,84,0,4,"Unconsolidated",-33.39988667,115.3777417,"SPZ",4,"SPZ.4"
"4077",8,0,0,0,0,92,0,0,"Unconsolidated",-33.399875,115.3777667,"SPZ",4,"SPZ.4"
"4078",0,0,0,0,0,88,0,8,"Unconsolidated",-33.39986833,115.377785,"SPZ",4,"SPZ.4"
"4079",0,0,0,0,0,84,0,12,"Unconsolidated",-33.39986833,115.37779,"SPZ",4,"SPZ.4"
"4080",0,0,0,0,0,88,0,12,"Unconsolidated",-33.399865,115.3777983,"SPZ",4,"SPZ.4"
"4081",4,4,0,0,0,92,0,0,"Unconsolidated",-33.39985333,115.377805,"SPZ",4,"SPZ.4"
"4082",0,36,0,0,0,52,8,4,"Unconsolidated",-33.39983833,115.3778133,"SPZ",4,"SPZ.4"
"4083",0,37.5,12.5,4.17,0,20.84,4.17,25.01,"Turf.algae",-33.399825,115.37782,"SPZ",4,"SPZ.4"
"4084",8,16,0,0,0,60,0,16,"Unconsolidated",-33.39981667,115.3778233,"SPZ",4,"SPZ.4"
"4085",28,4,0,0,0,56,4,8,"Unconsolidated",-33.39981167,115.3778283,"SPZ",4,"SPZ.4"
"4086",8,8,0,0,0,76,4,4,"Unconsolidated",-33.39980167,115.3778367,"SPZ",4,"SPZ.4"
"4087",12,0,0,0,0,68,0,12,"Unconsolidated",-33.39979333,115.3778467,"SPZ",4,"SPZ.4"
"4088",16,0,0,0,0,84,0,0,"Unconsolidated",-33.39978667,115.3778633,"SPZ",4,"SPZ.4"
"4089",8,4,0,0,0,88,0,0,"Unconsolidated",-33.39977667,115.3778717,"SPZ",4,"SPZ.4"
"4090",0,16,0,0,0,76,0,8,"Unconsolidated",-33.39976667,115.3778833,"SPZ",4,"SPZ.4"
"4091",8,0,0,0,0,92,0,0,"Unconsolidated",-33.39974833,115.3778917,"SPZ",4,"SPZ.4"
"4092",4,0,0,0,0,88,0,8,"Unconsolidated",-33.39973167,115.37791,"SPZ",4,"SPZ.4"
"4093",0,0,0,0,0,96,0,4,"Unconsolidated",-33.39971833,115.3779117,"SPZ",4,"SPZ.4"
"4094",12,4,0,0,0,52,8,20,"Unconsolidated",-33.399705,115.37792,"SPZ",4,"SPZ.4"
"4095",4,0,0,0,0,92,0,4,"Unconsolidated",-33.39968333,115.3779283,"SPZ",4,"SPZ.4"
"4096",20,0,4,0,0,76,0,0,"Unconsolidated",-33.39966833,115.3779217,"SPZ",4,"SPZ.4"
"4097",4,16,0,0,0,56,12,12,"Unconsolidated",-33.39965833,115.3779333,"SPZ",4,"SPZ.4"
"4098",0,4,12,0,0,48,0,36,"Unconsolidated",-33.39964667,115.37794,"SPZ",4,"SPZ.4"
"4099",4,12,0,0,0,72,0,12,"Unconsolidated",-33.399625,115.3779467,"SPZ",4,"SPZ.4"
"4100",16,4,0,0,0,56,0,24,"Unconsolidated",-33.39960667,115.3779567,"SPZ",4,"SPZ.4"
"4101",12,8,4,0,0,44,12,20,"Unconsolidated",-33.39958167,115.3779633,"SPZ",4,"SPZ.4"
"4102",0,16,8,0,0,52,4,20,"Unconsolidated",-33.399565,115.3779667,"SPZ",4,"SPZ.4"
"4103",0,12,12,0,0,44,12,12,"Unconsolidated",-33.399555,115.3779767,"SPZ",4,"SPZ.4"
"4104",4,0,0,0,0,84,0,12,"Unconsolidated",-33.39954333,115.3779833,"SPZ",4,"SPZ.4"
"4105",8,0,0,0,0,92,0,0,"Unconsolidated",-33.399525,115.3779933,"SPZ",4,"SPZ.4"
"4106",0,0,0,0,0,96,0,4,"Unconsolidated",-33.39951167,115.3780033,"SPZ",4,"SPZ.4"
"4107",0,0,0,0,0,84,0,4,"Unconsolidated",-33.39949333,115.3780117,"SPZ",4,"SPZ.4"
"4108",8,0,0,0,0,92,0,0,"Unconsolidated",-33.39948333,115.3780283,"SPZ",4,"SPZ.4"
"4109",0,0,0,0,0,96,0,4,"Unconsolidated",-33.39947167,115.378035,"SPZ",4,"SPZ.4"
"4110",20,4,0,0,0,68,0,8,"Unconsolidated",-33.39946,115.378045,"SPZ",4,"SPZ.4"
"4111",0,0,0,0,0,92,0,8,"Unconsolidated",-33.39945167,115.3780517,"SPZ",4,"SPZ.4"
"4112",24,12,0,0,0,56,0,4,"Unconsolidated",-33.39944,115.3780633,"SPZ",4,"SPZ.4"
"4113",32,8,0,0,0,56,0,4,"Unconsolidated",-33.39942667,115.3780717,"SPZ",4,"SPZ.4"
"4114",12,0,0,0,0,84,0,4,"Unconsolidated",-33.39940833,115.3780933,"SPZ",4,"SPZ.4"
"4115",12,0,0,0,0,88,0,0,"Unconsolidated",-33.39939667,115.3781133,"SPZ",4,"SPZ.4"
"4116",8,0,0,0,0,88,0,0,"Unconsolidated",-33.39938,115.3781183,"SPZ",4,"SPZ.4"
"4117",0,0,0,0,0,100,0,0,"Unconsolidated",-33.399365,115.3781267,"SPZ",4,"SPZ.4"
"4118",0,0,0,0,0,84,0,0,"Unconsolidated",-33.39934333,115.3781383,"SPZ",4,"SPZ.4"
"4119",0,0,0,0,0,100,0,0,"Unconsolidated",-33.39933,115.3781483,"SPZ",4,"SPZ.4"
"4120",20,0,0,0,0,80,0,0,"Unconsolidated",-33.39931667,115.3781667,"SPZ",4,"SPZ.4"
"4121",0,0,0,0,0,96,0,0,"Unconsolidated",-33.39930333,115.37818,"SPZ",4,"SPZ.4"
"4122",0,0,0,0,0,100,0,0,"Unconsolidated",-33.39928833,115.3781917,"SPZ",4,"SPZ.4"
"4123",0,0,0,0,0,100,0,0,"Unconsolidated",-33.39927833,115.378205,"SPZ",4,"SPZ.4"
"4124",4,0,0,0,0,96,0,0,"Unconsolidated",-33.39927667,115.3782267,"SPZ",4,"SPZ.4"
"4125",8,0,0,0,0,88,0,4,"Unconsolidated",-33.39927167,115.3782467,"SPZ",4,"SPZ.4"
"4126",8,0,0,0,0,92,0,0,"Unconsolidated",-33.39926833,115.3782683,"SPZ",4,"SPZ.4"
"4127",0,0,0,0,0,96,4,0,"Unconsolidated",-33.39925833,115.3782833,"SPZ",4,"SPZ.4"
"4128",0,0,0,0,0,96,4,0,"Unconsolidated",-33.399245,115.3783117,"SPZ",4,"SPZ.4"
"4129",0,0,0,0,0,100,0,0,"Unconsolidated",-33.39923667,115.3783267,"SPZ",4,"SPZ.4"
"4130",0,0,0,0,0,84,8,4,"Unconsolidated",-33.39923,115.3783533,"SPZ",4,"SPZ.4"
"4131",0,0,0,0,0,68,4,0,"Unconsolidated",-33.39922333,115.3783667,"SPZ",4,"SPZ.4"
"4132",0,0,0,0,0,100,0,0,"Unconsolidated",-33.39921833,115.3783767,"SPZ",4,"SPZ.4"
"4133",0,0,0,0,0,100,0,0,"Unconsolidated",-33.39921167,115.37838,"SPZ",4,"SPZ.4"
"4134",0,0,0,0,0,100,0,0,"Unconsolidated",-33.39920833,115.3783933,"SPZ",4,"SPZ.4"
"4135",4,0,0,0,0,96,0,0,"Unconsolidated",-33.39921,115.378415,"SPZ",4,"SPZ.4"
"4136",0,0,0,0,0,100,0,0,"Unconsolidated",-33.399215,115.3784333,"SPZ",4,"SPZ.4"
"4137",0,0,0,0,0,100,0,0,"Unconsolidated",-33.399215,115.378455,"SPZ",4,"SPZ.4"
"4138",16,0,0,0,0,80,0,4,"Unconsolidated",-33.39923,115.378475,"SPZ",4,"SPZ.4"
"4139",12,0,0,0,0,88,0,0,"Unconsolidated",-33.399245,115.378495,"SPZ",4,"SPZ.4"
"4140",24,0,0,0,0,64,4,8,"Unconsolidated",-33.39925,115.3785133,"SPZ",4,"SPZ.4"
"4141",20,0,0,0,0,80,0,0,"Unconsolidated",-33.399255,115.3785367,"SPZ",4,"SPZ.4"
"4142",4,0,0,0,0,80,0,16,"Unconsolidated",-33.39926833,115.37856,"SPZ",4,"SPZ.4"
"4143",4,0,0,0,0,96,0,0,"Unconsolidated",-33.39926833,115.3785867,"SPZ",4,"SPZ.4"
"4144",12,0,0,0,0,88,0,0,"Unconsolidated",-33.39926833,115.3786083,"SPZ",4,"SPZ.4"
"4145",4,0,0,0,0,96,0,0,"Unconsolidated",-33.39925833,115.3786367,"SPZ",4,"SPZ.4"
"4146",4,0,0,0,0,96,0,0,"Unconsolidated",-33.39926,115.3786633,"SPZ",4,"SPZ.4"
"4147",8,4,0,0,0,52,0,36,"Unconsolidated",-33.37909333,115.5040633,"SPZ",5,"SPZ.5"
"4148",56,0,0,0,0,40,0,4,"total.seagrass",-33.37907833,115.5040733,"SPZ",5,"SPZ.5"
"4149",8,0,4,0,0,36,0,52,"Macroalgae",-33.37906333,115.50409,"SPZ",5,"SPZ.5"
"4150",24,32,0,0,0,36,4,4,"Unconsolidated",-33.37904,115.504105,"SPZ",5,"SPZ.5"
"4151",60,0,0,0,0,40,0,0,"total.seagrass",-33.379025,115.50411,"SPZ",5,"SPZ.5"
"4152",64,0,0,0,0,36,0,0,"total.seagrass",-33.37900667,115.5041183,"SPZ",5,"SPZ.5"
"4153",76,0,0,0,0,20,4,0,"total.seagrass",-33.37899167,115.50412,"SPZ",5,"SPZ.5"
"4154",88,0,0,0,0,12,0,0,"total.seagrass",-33.37897,115.50413,"SPZ",5,"SPZ.5"
"4155",88,0,0,0,0,8,0,4,"total.seagrass",-33.37895167,115.5041367,"SPZ",5,"SPZ.5"
"4156",84,0,0,0,0,12,4,0,"total.seagrass",-33.37892,115.504145,"SPZ",5,"SPZ.5"
"4157",56,4,0,0,0,20,16,4,"total.seagrass",-33.37890333,115.5041533,"SPZ",5,"SPZ.5"
"4158",12,36,0,0,0,44,0,8,"Unconsolidated",-33.37888,115.5041617,"SPZ",5,"SPZ.5"
"4159",0,8,0,0,0,32,0,60,"Macroalgae",-33.37886,115.5041783,"SPZ",5,"SPZ.5"
"4160",28,4,0,0,0,40,0,28,"Unconsolidated",-33.37883833,115.5041867,"SPZ",5,"SPZ.5"
"4161",24,0,0,0,0,32,0,44,"Macroalgae",-33.37882,115.504195,"SPZ",5,"SPZ.5"
"4162",0,20,0,0,0,24,8,48,"Macroalgae",-33.37881,115.5041983,"SPZ",5,"SPZ.5"
"4163",24,0,0,0,0,28,0,48,"Macroalgae",-33.37879,115.5042183,"SPZ",5,"SPZ.5"
"4164",60,0,0,0,0,24,0,16,"total.seagrass",-33.37878333,115.504225,"SPZ",5,"SPZ.5"
"4165",24,0,0,0,0,40,0,36,"Unconsolidated",-33.37877,115.5042267,"SPZ",5,"SPZ.5"
"4166",8,0,0,0,0,32,0,60,"Macroalgae",-33.37875333,115.5042417,"SPZ",5,"SPZ.5"
"4167",0,8,0,0,0,36,0,56,"Macroalgae",-33.37873333,115.5042567,"SPZ",5,"SPZ.5"
"4168",76,0,0,0,0,24,0,0,"total.seagrass",-33.37871667,115.504265,"SPZ",5,"SPZ.5"
"4169",20,44,0,0,0,20,0,16,"Turf.algae",-33.37869667,115.50428,"SPZ",5,"SPZ.5"
"4170",92,0,0,0,0,8,0,0,"total.seagrass",-33.37868333,115.5042783,"SPZ",5,"SPZ.5"
"4171",80,0,0,0,0,20,0,0,"total.seagrass",-33.378665,115.5042817,"SPZ",5,"SPZ.5"
"4172",80,0,0,0,0,20,0,0,"total.seagrass",-33.37864,115.50427,"SPZ",5,"SPZ.5"
"4173",68,0,0,0,0,32,0,0,"total.seagrass",-33.37862333,115.5042717,"SPZ",5,"SPZ.5"
"4174",8,0,0,0,0,24,0,68,"Macroalgae",-33.37860667,115.5042767,"SPZ",5,"SPZ.5"
"4175",52,0,0,0,0,44,0,4,"total.seagrass",-33.37859167,115.5042767,"SPZ",5,"SPZ.5"
"4176",48,0,0,0,0,52,0,0,"Unconsolidated",-33.37857333,115.5042917,"SPZ",5,"SPZ.5"
"4177",32,16,0,0,0,52,0,0,"Unconsolidated",-33.37856333,115.50431,"SPZ",5,"SPZ.5"
"4178",60,0,0,0,0,40,0,0,"total.seagrass",-33.378545,115.504325,"SPZ",5,"SPZ.5"
"4179",40,0,0,0,0,60,0,0,"Unconsolidated",-33.37853333,115.504325,"SPZ",5,"SPZ.5"
"4180",64,0,0,0,0,24,0,12,"total.seagrass",-33.37852333,115.504335,"SPZ",5,"SPZ.5"
"4181",0,0,0,0,0,0,4,96,"Macroalgae",-33.37851333,115.5043367,"SPZ",5,"SPZ.5"
"4182",100,0,0,0,0,0,0,0,"total.seagrass",-33.37849833,115.5043333,"SPZ",5,"SPZ.5"
"4183",84,0,0,0,0,16,0,0,"total.seagrass",-33.37847833,115.50431,"SPZ",5,"SPZ.5"
"4184",48,0,0,0,0,52,0,0,"Unconsolidated",-33.37845833,115.5042933,"SPZ",5,"SPZ.5"
"4185",64,0,0,0,0,36,0,0,"total.seagrass",-33.37843833,115.5042833,"SPZ",5,"SPZ.5"
"4186",96,0,0,0,0,4,0,0,"total.seagrass",-33.378415,115.5042867,"SPZ",5,"SPZ.5"
"4187",72,0,0,0,0,24,0,4,"total.seagrass",-33.378395,115.5042817,"SPZ",5,"SPZ.5"
"4188",80,0,0,0,0,20,0,0,"total.seagrass",-33.37838667,115.5042833,"SPZ",5,"SPZ.5"
"4189",80,0,0,0,0,8,4,8,"total.seagrass",-33.37837833,115.5042783,"SPZ",5,"SPZ.5"
"4190",80,0,0,0,0,20,0,0,"total.seagrass",-33.37836833,115.5042833,"SPZ",5,"SPZ.5"
"4191",72,0,0,0,0,28,0,0,"total.seagrass",-33.37835,115.5042783,"SPZ",5,"SPZ.5"
"4192",92,0,0,0,0,8,0,0,"total.seagrass",-33.37833,115.5042783,"SPZ",5,"SPZ.5"
"4193",40,0,0,0,0,16,4,40,"total.seagrass",-33.37831167,115.5042683,"SPZ",5,"SPZ.5"
"4194",76,4,0,0,0,16,0,4,"total.seagrass",-33.37829,115.504275,"SPZ",5,"SPZ.5"
"4195",60,4,0,0,0,20,8,8,"total.seagrass",-33.37827167,115.5042667,"SPZ",5,"SPZ.5"
"4196",24,0,0,0,0,48,0,28,"Unconsolidated",-33.37825333,115.504265,"SPZ",5,"SPZ.5"
"4197",60,0,0,0,0,36,0,4,"total.seagrass",-33.37823167,115.50426,"SPZ",5,"SPZ.5"
"4198",64,0,0,0,0,32,0,4,"total.seagrass",-33.378205,115.5042567,"SPZ",5,"SPZ.5"
"4199",68,0,0,0,0,32,0,0,"total.seagrass",-33.37818833,115.5042567,"SPZ",5,"SPZ.5"
"4200",68,0,0,0,0,32,0,0,"total.seagrass",-33.37816833,115.5042633,"SPZ",5,"SPZ.5"
"4201",84,0,0,0,0,16,0,0,"total.seagrass",-33.37814,115.5042583,"SPZ",5,"SPZ.5"
"4202",96,0,0,0,0,4,0,0,"total.seagrass",-33.37812,115.5042483,"SPZ",5,"SPZ.5"
"4203",96,0,0,0,0,4,0,0,"total.seagrass",-33.37809667,115.50424,"SPZ",5,"SPZ.5"
"4204",84,0,0,0,0,16,0,0,"total.seagrass",-33.37807667,115.5042417,"SPZ",5,"SPZ.5"
"4205",80,0,0,0,0,12,0,8,"total.seagrass",-33.37806,115.5042433,"SPZ",5,"SPZ.5"
"4206",76,0,0,0,0,24,0,0,"total.seagrass",-33.37804333,115.5042383,"SPZ",5,"SPZ.5"
"4207",88,0,0,0,0,8,0,4,"total.seagrass",-33.37803,115.5042317,"SPZ",5,"SPZ.5"
"4208",68,0,0,0,0,28,0,4,"total.seagrass",-33.37801167,115.504235,"SPZ",5,"SPZ.5"
"4209",80,4,0,0,0,16,0,0,"total.seagrass",-33.377995,115.504235,"SPZ",5,"SPZ.5"
"4210",84,0,0,0,0,16,0,0,"total.seagrass",-33.37797667,115.5042483,"SPZ",5,"SPZ.5"
"4211",44,12,0,0,0,36,0,8,"total.seagrass",-33.377955,115.5042667,"SPZ",5,"SPZ.5"
"4212",24,4,0,0,0,64,4,4,"Unconsolidated",-33.37794,115.5042867,"SPZ",5,"SPZ.5"
"4213",32,8,0,0,0,24,0,36,"Macroalgae",-33.37792,115.504295,"SPZ",5,"SPZ.5"
"4214",0,0,0,0,0,64,4,32,"Unconsolidated",-33.37789833,115.50431,"SPZ",5,"SPZ.5"
"4215",0,12,0,0,0,64,8,16,"Unconsolidated",-33.37788,115.50433,"SPZ",5,"SPZ.5"
"4216",0,0,0,0,0,84,0,16,"Unconsolidated",-33.37785333,115.5043417,"SPZ",5,"SPZ.5"
"4217",12,0,0,0,0,44,20,24,"Unconsolidated",-33.37782833,115.5043567,"SPZ",5,"SPZ.5"
"4218",4,8,0,0,0,32,36,20,"Consolidated",-33.377805,115.5043717,"SPZ",5,"SPZ.5"
"4219",36,8,0,0,0,52,4,0,"Unconsolidated",-33.37779,115.504385,"SPZ",5,"SPZ.5"
"4220",84,0,0,0,0,16,0,0,"total.seagrass",-33.37777833,115.5043933,"SPZ",5,"SPZ.5"
"4221",36,8,0,0,0,48,4,4,"Unconsolidated",-33.377765,115.5044083,"SPZ",5,"SPZ.5"
"4222",100,0,0,0,0,0,0,0,"total.seagrass",-33.37774667,115.5044183,"SPZ",5,"SPZ.5"
"4223",76,0,0,0,0,12,0,12,"total.seagrass",-33.37774167,115.504425,"SPZ",5,"SPZ.5"
"4224",0,0,0,0,0,32,8,60,"Macroalgae",-33.37773167,115.5044317,"SPZ",5,"SPZ.5"
"4225",20,0,0,0,0,68,4,8,"Unconsolidated",-33.37771667,115.50443,"SPZ",5,"SPZ.5"
"4226",36,0,0,0,0,28,0,36,"total.seagrass",-33.37770833,115.5044233,"SPZ",5,"SPZ.5"
"4227",48,0,0,0,0,52,0,0,"Unconsolidated",-33.37769667,115.50442,"SPZ",5,"SPZ.5"
"4228",72,0,0,0,0,24,0,4,"total.seagrass",-33.37767833,115.5044117,"SPZ",5,"SPZ.5"
"4229",48,0,0,0,0,52,0,0,"Unconsolidated",-33.37766833,115.5044133,"SPZ",5,"SPZ.5"
