"","campaignid","sample","latitude","longitude","Macroalgae","Turf.algae","Stony.corals","Unconsolidated","Seagrasses","Sponges","Consolidated","Other"
"1329","r20150528_044923_wa-gb-auv-11b","PR_20150528_052059_708_FC16",-33.3647536,115.238383,0,0,0,1,0,0,0,0
"1330","r20150528_044923_wa-gb-auv-11b","PR_20150528_052110_211_FC16",-33.3648508,115.2383865,1,0,0,1,0,0,1,0
"1331","r20150528_044923_wa-gb-auv-11b","PR_20150528_052120_714_FC16",-33.3649509,115.2383775,1,0,0,1,0,0,0,0
"1332","r20150528_044923_wa-gb-auv-11b","PR_20150528_052131_218_FC16",-33.3650287,115.2383645,1,1,0,1,0,1,1,1
"1333","r20150528_044923_wa-gb-auv-11b","PR_20150528_052141_720_FC16",-33.3650127,115.2382691,0,0,0,1,0,0,0,0
"1334","r20150528_044923_wa-gb-auv-11b","PR_20150528_052152_222_FC16",-33.3650012,115.2381436,1,1,0,1,0,0,1,0
"1335","r20150528_044923_wa-gb-auv-11b","PR_20150528_052202_725_FC16",-33.3649867,115.2380265,1,1,0,1,0,0,1,0
"1336","r20150528_044923_wa-gb-auv-11b","PR_20150528_052213_228_FC16",-33.3649731,115.2379042,0,0,0,1,0,0,0,0
"1337","r20150528_044923_wa-gb-auv-11b","PR_20150528_052223_731_FC16",-33.364975,115.2377762,0,0,0,1,0,0,0,0
"1338","r20150528_044923_wa-gb-auv-11b","PR_20150528_052234_234_FC16",-33.3649652,115.2376627,0,0,0,1,0,0,0,0
"1339","r20150528_044923_wa-gb-auv-11b","PR_20150528_052244_736_FC16",-33.3649641,115.237536,0,0,0,1,0,0,1,0
"1340","r20150528_044923_wa-gb-auv-11b","PR_20150528_052255_239_FC16",-33.3649589,115.2374198,1,1,0,1,0,1,1,0
"1341","r20150528_044923_wa-gb-auv-11b","PR_20150528_052305_741_FC16",-33.3649456,115.2373067,1,1,0,1,0,0,1,0
"1342","r20150528_044923_wa-gb-auv-11b","PR_20150528_052316_245_FC16",-33.3649413,115.2371787,1,1,0,1,0,1,1,0
"1343","r20150528_044923_wa-gb-auv-11b","PR_20150528_052326_748_FC16",-33.3649353,115.2370743,1,0,0,1,0,0,1,0
"1344","r20150528_044923_wa-gb-auv-11b","PR_20150528_052337_251_FC16",-33.3649286,115.2369517,1,1,0,1,0,1,1,0
"1345","r20150528_044923_wa-gb-auv-11b","PR_20150528_052347_753_FC16",-33.3649227,115.2368316,1,1,0,1,0,1,1,0
"1346","r20150528_044923_wa-gb-auv-11b","PR_20150528_052358_256_FC16",-33.3649112,115.2367198,0,0,0,1,0,0,0,0
"1347","r20150528_044923_wa-gb-auv-11b","PR_20150528_052408_759_FC16",-33.3649122,115.2365942,1,0,0,1,0,1,0,0
"1348","r20150528_044923_wa-gb-auv-11b","PR_20150528_052419_263_FC16",-33.3649051,115.2364828,1,1,0,1,0,0,1,0
"1349","r20150528_044923_wa-gb-auv-11b","PR_20150528_052429_767_FC16",-33.3649002,115.2363638,1,1,0,1,0,0,1,0
"1350","r20150528_044923_wa-gb-auv-11b","PR_20150528_052440_270_FC16",-33.3648961,115.2362491,1,0,0,1,0,0,0,1
"1351","r20150528_044923_wa-gb-auv-11b","PR_20150528_052450_774_FC16",-33.3648875,115.2361359,1,1,0,1,0,0,1,0
"1352","r20150528_044923_wa-gb-auv-11b","PR_20150528_052501_278_FC16",-33.3648874,115.2360195,1,0,0,1,0,0,0,0
"1353","r20150528_044923_wa-gb-auv-11b","PR_20150528_052511_781_FC16",-33.3648806,115.2359023,0,0,0,1,0,0,1,0
"1354","r20150528_044923_wa-gb-auv-11b","PR_20150528_052522_284_FC16",-33.3648781,115.2357898,1,0,0,1,0,0,1,0
"1355","r20150528_044923_wa-gb-auv-11b","PR_20150528_052532_789_FC16",-33.3648737,115.2356708,1,0,0,1,0,0,0,0
"1356","r20150528_044923_wa-gb-auv-11b","PR_20150528_052543_294_FC16",-33.3648755,115.2355468,1,0,0,1,0,0,0,0
"1357","r20150528_044923_wa-gb-auv-11b","PR_20150528_052554_300_FC16",-33.3648722,115.2354357,0,0,0,1,0,0,0,0
"1358","r20150528_044923_wa-gb-auv-11b","PR_20150528_052604_805_FC16",-33.3648556,115.2353216,0,0,0,1,0,0,0,0
"1359","r20150528_044923_wa-gb-auv-11b","PR_20150528_052615_310_FC16",-33.3647743,115.2353152,0,0,0,1,0,0,0,0
"1360","r20150528_044923_wa-gb-auv-11b","PR_20150528_052625_815_FC16",-33.3646743,115.2353271,0,0,0,1,0,1,0,0
"1361","r20150528_044923_wa-gb-auv-11b","PR_20150528_052636_320_FC16",-33.3645781,115.235328,1,1,0,1,0,0,1,0
"1362","r20150528_044923_wa-gb-auv-11b","PR_20150528_052646_824_FC16",-33.3644808,115.2353335,1,0,0,1,0,0,1,0
"1363","r20150528_044923_wa-gb-auv-11b","PR_20150528_052657_328_FC16",-33.3643815,115.2353453,0,0,0,1,0,0,0,0
"1364","r20150528_044923_wa-gb-auv-11b","PR_20150528_052707_832_FC16",-33.3642822,115.235341,0,0,0,1,0,0,0,0
"1365","r20150528_044923_wa-gb-auv-11b","PR_20150528_052718_336_FC16",-33.3641733,115.2353572,1,0,0,1,0,0,1,1
"1366","r20150528_044923_wa-gb-auv-11b","PR_20150528_052728_840_FC16",-33.3640683,115.2353642,1,0,0,1,0,0,0,0
"1367","r20150528_044923_wa-gb-auv-11b","PR_20150528_052739_344_FC16",-33.363965,115.2353655,1,0,0,1,0,0,0,0
"1368","r20150528_044923_wa-gb-auv-11b","PR_20150528_052749_848_FC16",-33.3638629,115.2353784,1,0,0,1,0,0,0,0
"1369","r20150528_044923_wa-gb-auv-11b","PR_20150528_052800_353_FC16",-33.3637538,115.2353775,1,1,0,1,0,0,0,0
"1370","r20150528_044923_wa-gb-auv-11b","PR_20150528_052810_855_FC16",-33.3636526,115.2353811,0,0,0,1,0,0,0,0
"1371","r20150528_044923_wa-gb-auv-11b","PR_20150528_052821_358_FC16",-33.3635508,115.2353698,0,0,0,1,0,0,0,0
"1372","r20150528_044923_wa-gb-auv-11b","PR_20150528_052831_860_FC16",-33.3634514,115.2353955,1,0,0,1,0,0,1,0
"1373","r20150528_044923_wa-gb-auv-11b","PR_20150528_052842_363_FC16",-33.3633541,115.2353748,1,0,0,1,0,0,0,0
"1374","r20150528_044923_wa-gb-auv-11b","PR_20150528_052852_866_FC16",-33.3632562,115.2354002,0,0,0,1,0,0,0,0
"1375","r20150528_044923_wa-gb-auv-11b","PR_20150528_052903_370_FC16",-33.3631674,115.23538,0,0,0,1,0,0,0,0
"1376","r20150528_044923_wa-gb-auv-11b","PR_20150528_052913_873_FC16",-33.3630676,115.2354014,1,0,0,1,0,0,0,1
"1377","r20150528_044923_wa-gb-auv-11b","PR_20150528_052924_376_FC16",-33.3629682,115.235396,0,0,0,1,0,0,0,0
"1378","r20150528_044923_wa-gb-auv-11b","PR_20150528_052934_879_FC16",-33.3628621,115.2354035,1,0,0,1,0,0,0,0
"1379","r20150528_044923_wa-gb-auv-11b","PR_20150528_052945_383_FC16",-33.3627667,115.2354037,1,1,0,1,0,1,0,0
"1380","r20150528_044923_wa-gb-auv-11b","PR_20150528_052955_887_FC16",-33.3626674,115.2354151,1,1,0,1,0,0,1,0
"1381","r20150528_044923_wa-gb-auv-11b","PR_20150528_053006_392_FC16",-33.3625739,115.2354121,1,1,0,1,0,0,1,0
"1382","r20150528_044923_wa-gb-auv-11b","PR_20150528_053016_897_FC16",-33.3624747,115.2354246,1,1,0,1,0,0,0,0
"1383","r20150528_044923_wa-gb-auv-11b","PR_20150528_053027_401_FC16",-33.3623776,115.2354292,1,1,0,1,0,1,1,0
"1384","r20150528_044923_wa-gb-auv-11b","PR_20150528_053037_905_FC16",-33.3622805,115.2354293,1,0,0,1,0,0,1,0
"1385","r20150528_044923_wa-gb-auv-11b","PR_20150528_053048_409_FC16",-33.3621838,115.235444,1,1,0,1,0,0,0,0
"1386","r20150528_044923_wa-gb-auv-11b","PR_20150528_053058_913_FC16",-33.3620901,115.2354468,1,0,0,1,0,0,1,0
"1387","r20150528_044923_wa-gb-auv-11b","PR_20150528_053109_418_FC16",-33.3619869,115.2354606,1,0,0,1,0,0,0,0
"1388","r20150528_044923_wa-gb-auv-11b","PR_20150528_053119_922_FC16",-33.3618887,115.2354712,1,0,0,1,0,0,1,0
"1389","r20150528_044923_wa-gb-auv-11b","PR_20150528_053130_428_FC16",-33.3617834,115.2354753,1,1,0,1,0,0,1,1
"1390","r20150528_044923_wa-gb-auv-11b","PR_20150528_053140_934_FC16",-33.3616804,115.2354998,1,1,0,1,0,0,1,0
"1391","r20150528_044923_wa-gb-auv-11b","PR_20150528_053151_440_FC16",-33.3615823,115.2354878,1,1,1,1,0,1,1,0
"1392","r20150528_044923_wa-gb-auv-11b","PR_20150528_053201_944_FC16",-33.3614775,115.2355137,1,0,0,1,0,0,0,0
"1393","r20150528_044923_wa-gb-auv-11b","PR_20150528_053212_448_FC16",-33.361381,115.2355088,1,1,0,1,0,0,1,0
"1394","r20150528_044923_wa-gb-auv-11b","PR_20150528_053222_951_FC16",-33.361279,115.2355311,1,0,0,1,0,0,0,0
"1395","r20150528_044923_wa-gb-auv-11b","PR_20150528_053233_455_FC16",-33.361201,115.2354989,1,1,0,1,0,0,1,0
"1396","r20150528_044923_wa-gb-auv-11b","PR_20150528_053243_959_FC16",-33.3611975,115.2353878,1,1,0,1,0,0,1,0
"1397","r20150528_044923_wa-gb-auv-11b","PR_20150528_053254_463_FC16",-33.3611812,115.2352541,1,1,0,1,0,0,1,0
"1398","r20150528_044923_wa-gb-auv-11b","PR_20150528_053304_966_FC16",-33.3611713,115.2351191,1,0,0,1,0,0,0,0
"1399","r20150528_044923_wa-gb-auv-11b","PR_20150528_053315_469_FC16",-33.3611601,115.2350035,0,0,0,1,0,0,0,0
"1400","r20150528_044923_wa-gb-auv-11b","PR_20150528_053325_972_FC16",-33.3611442,115.2348851,1,1,0,1,0,1,1,0
"1401","r20150528_044923_wa-gb-auv-11b","PR_20150528_053336_475_FC16",-33.3611337,115.2347584,1,0,0,1,0,0,0,0
"1402","r20150528_044923_wa-gb-auv-11b","PR_20150528_053346_979_FC16",-33.3611197,115.2346409,0,0,0,1,0,0,0,0
"1403","r20150528_044923_wa-gb-auv-11b","PR_20150528_053357_484_FC16",-33.3611079,115.2345179,1,1,0,1,1,1,1,0
"1404","r20150528_044923_wa-gb-auv-11b","PR_20150528_053407_988_FC16",-33.3610914,115.2344105,1,0,0,1,0,0,0,0
"1405","r20150528_044923_wa-gb-auv-11b","PR_20150528_053418_490_FC16",-33.3610844,115.2342758,1,1,0,1,0,1,1,0
"1406","r20150528_044923_wa-gb-auv-11b","PR_20150528_053428_993_FC16",-33.3610741,115.2341753,1,0,0,1,0,0,1,0
"1407","r20150528_044923_wa-gb-auv-11b","PR_20150528_053439_496_FC16",-33.3610584,115.2340586,1,0,0,1,0,1,1,0
"1408","r20150528_044923_wa-gb-auv-11b","PR_20150528_053449_999_FC16",-33.3610528,115.2339377,0,0,0,1,0,0,0,0
"1409","r20150528_044923_wa-gb-auv-11b","PR_20150528_053500_501_FC16",-33.3610349,115.2338363,0,0,0,1,0,0,0,0
"1410","r20150528_044923_wa-gb-auv-11b","PR_20150528_053511_005_FC16",-33.3610262,115.2337108,1,1,0,1,0,0,1,0
"1411","r20150528_044923_wa-gb-auv-11b","PR_20150528_053521_507_FC16",-33.3610118,115.2335953,1,1,0,1,0,0,1,0
"1412","r20150528_044923_wa-gb-auv-11b","PR_20150528_053532_010_FC16",-33.3609991,115.2334815,1,0,0,1,0,1,0,0
"1413","r20150528_044923_wa-gb-auv-11b","PR_20150528_053542_511_FC16",-33.3609871,115.2333645,1,0,0,1,0,0,0,0
"1414","r20150528_044923_wa-gb-auv-11b","PR_20150528_053553_013_FC16",-33.3609692,115.2332582,1,0,0,1,0,0,0,0
"1415","r20150528_044923_wa-gb-auv-11b","PR_20150528_053603_516_FC16",-33.3609627,115.2331393,0,0,0,1,0,0,0,0
"1416","r20150528_044923_wa-gb-auv-11b","PR_20150528_053614_019_FC16",-33.3609521,115.2330231,1,0,0,1,0,0,1,0
"1417","r20150528_044923_wa-gb-auv-11b","PR_20150528_053624_521_FC16",-33.3609352,115.2329138,1,0,0,1,0,0,0,0
"1418","r20150528_044923_wa-gb-auv-11b","PR_20150528_053635_025_FC16",-33.3609349,115.2327851,0,0,0,1,0,0,1,0
"1419","r20150528_044923_wa-gb-auv-11b","PR_20150528_053645_529_FC16",-33.3609156,115.232685,1,0,0,1,0,0,1,0
"1420","r20150528_044923_wa-gb-auv-11b","PR_20150528_053656_532_FC16",-33.3609116,115.2325537,1,1,0,1,0,0,1,0
"1421","r20150528_044923_wa-gb-auv-11b","PR_20150528_053707_035_FC16",-33.3609188,115.2324561,1,1,0,1,0,1,1,0
"1422","r20150528_044923_wa-gb-auv-11b","PR_20150528_053717_539_FC16",-33.3609898,115.2324612,1,1,0,1,0,0,1,0
"1423","r20150528_044923_wa-gb-auv-11b","PR_20150528_053728_043_FC16",-33.3610961,115.232477,1,0,0,1,0,0,0,0
"1424","r20150528_044923_wa-gb-auv-11b","PR_20150528_053738_547_FC16",-33.3612003,115.2324849,0,0,0,1,0,0,0,0
"1425","r20150528_044923_wa-gb-auv-11b","PR_20150528_053749_051_FC16",-33.3612987,115.2325022,1,0,0,1,0,0,1,1
"1426","r20150528_044923_wa-gb-auv-11b","PR_20150528_053759_555_FC16",-33.3613988,115.2324802,1,0,0,1,0,0,0,0
"1427","r20150528_044923_wa-gb-auv-11b","PR_20150528_053810_060_FC16",-33.3614903,115.2324965,1,1,0,1,0,0,1,0
"1428","r20150528_044923_wa-gb-auv-11b","PR_20150528_053820_565_FC16",-33.3615849,115.2325052,1,0,0,1,0,0,0,0
"1429","r20150528_044923_wa-gb-auv-11b","PR_20150528_053831_070_FC16",-33.3616863,115.2324982,1,1,0,1,0,1,1,0
"1430","r20150528_044923_wa-gb-auv-11b","PR_20150528_053841_574_FC16",-33.3617788,115.2325232,1,0,0,1,0,0,0,0
"1431","r20150528_044923_wa-gb-auv-11b","PR_20150528_053852_080_FC16",-33.3618798,115.2325103,1,1,0,1,0,0,1,0
"1432","r20150528_044923_wa-gb-auv-11b","PR_20150528_053902_585_FC16",-33.361978,115.2325205,1,1,0,1,0,0,1,0
"1433","r20150528_044923_wa-gb-auv-11b","PR_20150528_053913_088_FC16",-33.3620795,115.2325181,1,0,0,1,0,0,1,0
"1434","r20150528_044923_wa-gb-auv-11b","PR_20150528_053923_592_FC16",-33.3621798,115.2325304,1,0,0,1,0,0,0,0
"1435","r20150528_044923_wa-gb-auv-11b","PR_20150528_053934_095_FC16",-33.362276,115.2325404,1,0,0,1,1,0,0,0
"1436","r20150528_044923_wa-gb-auv-11b","PR_20150528_053944_599_FC16",-33.3623787,115.2325332,1,0,0,1,0,0,0,0
"1437","r20150528_044923_wa-gb-auv-11b","PR_20150528_053955_102_FC16",-33.3624781,115.2325462,1,1,0,1,0,0,1,0
"1438","r20150528_044923_wa-gb-auv-11b","PR_20150528_054005_605_FC16",-33.3625771,115.232551,0,1,0,1,0,0,1,0
"1439","r20150528_044923_wa-gb-auv-11b","PR_20150528_054016_108_FC16",-33.3626746,115.2325602,1,0,0,1,0,1,1,0
"1440","r20150528_044923_wa-gb-auv-11b","PR_20150528_054026_611_FC16",-33.3627725,115.2325653,1,0,0,1,0,0,0,0
"1441","r20150528_044923_wa-gb-auv-11b","PR_20150528_054037_115_FC16",-33.362865,115.2325795,0,1,0,1,0,0,1,0
"1442","r20150528_044923_wa-gb-auv-11b","PR_20150528_054047_621_FC16",-33.3629635,115.2325807,1,0,0,1,0,0,1,0
"1443","r20150528_044923_wa-gb-auv-11b","PR_20150528_054058_125_FC16",-33.3630646,115.2325926,1,0,0,1,0,0,0,0
"1444","r20150528_044923_wa-gb-auv-11b","PR_20150528_054108_630_FC16",-33.3631658,115.2325904,1,0,0,1,0,0,0,0
"1445","r20150528_044923_wa-gb-auv-11b","PR_20150528_054119_134_FC16",-33.3632649,115.2325953,0,0,0,1,0,0,0,0
"1446","r20150528_044923_wa-gb-auv-11b","PR_20150528_054129_640_FC16",-33.3633605,115.2326152,0,0,0,1,0,0,0,0
"1447","r20150528_044923_wa-gb-auv-11b","PR_20150528_054140_146_FC16",-33.3634637,115.2326042,1,0,0,1,0,0,0,0
"1448","r20150528_044923_wa-gb-auv-11b","PR_20150528_054150_652_FC16",-33.3635591,115.2326135,0,0,0,1,0,0,0,0
"1449","r20150528_044923_wa-gb-auv-11b","PR_20150528_054201_157_FC16",-33.3636493,115.2326254,0,0,0,1,0,0,0,0
"1450","r20150528_044923_wa-gb-auv-11b","PR_20150528_054211_662_FC16",-33.3637481,115.2326266,0,0,0,1,0,0,0,0
"1451","r20150528_044923_wa-gb-auv-11b","PR_20150528_054222_166_FC16",-33.3638419,115.2326386,0,0,0,1,0,0,0,0
"1452","r20150528_044923_wa-gb-auv-11b","PR_20150528_054232_671_FC16",-33.3639417,115.2326348,0,1,0,1,0,0,0,0
"1453","r20150528_044923_wa-gb-auv-11b","PR_20150528_054243_677_FC16",-33.3640427,115.232661,0,0,0,1,0,0,0,0
"1454","r20150528_044923_wa-gb-auv-11b","PR_20150528_054254_183_FC16",-33.3641425,115.2326514,0,0,0,1,0,0,0,0
"1455","r20150528_044923_wa-gb-auv-11b","PR_20150528_054304_689_FC16",-33.36424,115.2326714,0,0,0,1,0,0,0,0
"1456","r20150528_044923_wa-gb-auv-11b","PR_20150528_054315_194_FC16",-33.3643419,115.232667,0,0,0,1,0,0,0,0
"1457","r20150528_044923_wa-gb-auv-11b","PR_20150528_054325_699_FC16",-33.364443,115.2326703,1,0,0,1,0,0,1,0
"1458","r20150528_082632_wa-gb-auv-13b","PR_20150528_083344_173_FC16",-33.4108545,115.1753135,1,0,0,1,0,0,1,1
"1459","r20150528_082632_wa-gb-auv-13b","PR_20150528_083354_676_FC16",-33.410769,115.1753751,0,0,0,1,0,0,1,1
"1460","r20150528_082632_wa-gb-auv-13b","PR_20150528_083405_179_FC16",-33.4106904,115.1754202,1,0,0,1,0,1,1,0
"1461","r20150528_082632_wa-gb-auv-13b","PR_20150528_083415_682_FC16",-33.4106494,115.1753079,1,0,0,1,0,1,1,1
"1462","r20150528_082632_wa-gb-auv-13b","PR_20150528_083426_184_FC16",-33.4105819,115.1751878,1,0,0,1,0,1,1,1
"1463","r20150528_082632_wa-gb-auv-13b","PR_20150528_083436_687_FC16",-33.4105094,115.1750944,1,1,0,1,0,0,1,1
"1464","r20150528_082632_wa-gb-auv-13b","PR_20150528_083447_189_FC16",-33.4104591,115.1749936,1,1,0,1,0,0,1,1
"1465","r20150528_082632_wa-gb-auv-13b","PR_20150528_083457_690_FC16",-33.4105214,115.1749433,1,1,0,1,0,0,1,0
"1466","r20150528_082632_wa-gb-auv-13b","PR_20150528_083508_192_FC16",-33.4106156,115.1748822,1,1,0,1,0,0,1,1
"1467","r20150528_082632_wa-gb-auv-13b","PR_20150528_083518_692_FC16",-33.4107061,115.1748144,1,1,0,1,0,1,1,1
"1468","r20150528_082632_wa-gb-auv-13b","PR_20150528_083529_192_FC16",-33.4107933,115.1747414,1,0,0,1,0,0,1,1
"1469","r20150528_082632_wa-gb-auv-13b","PR_20150528_083539_692_FC16",-33.4108768,115.1746801,1,1,0,0,0,1,1,0
"1470","r20150528_082632_wa-gb-auv-13b","PR_20150528_083550_194_FC16",-33.4109594,115.1746053,1,1,0,0,0,0,1,1
"1471","r20150528_082632_wa-gb-auv-13b","PR_20150528_083600_696_FC16",-33.4110358,115.1745308,1,1,0,0,0,0,1,1
"1472","r20150528_082632_wa-gb-auv-13b","PR_20150528_083611_196_FC16",-33.4110335,115.1744557,0,0,0,1,0,0,0,1
"1473","r20150529_013035_wa-gb-auv-12c","PR_20150529_014713_556_FC16",-33.432643,115.221074,1,0,0,1,0,0,1,0
"1474","r20150529_013035_wa-gb-auv-12c","PR_20150529_014724_051_FC16",-33.432645,115.221188,0,0,0,1,0,0,1,0
"1475","r20150529_013035_wa-gb-auv-12c","PR_20150529_014734_547_FC16",-33.432649,115.22131,0,0,0,1,0,0,0,0
"1476","r20150529_013035_wa-gb-auv-12c","PR_20150529_014745_043_FC16",-33.432652,115.221422,0,0,0,1,0,0,0,0
"1477","r20150529_013035_wa-gb-auv-12c","PR_20150529_014755_538_FC16",-33.432654,115.221533,0,0,0,1,0,0,0,0
"1478","r20150529_013035_wa-gb-auv-12c","PR_20150529_014806_034_FC16",-33.432657,115.221646,0,0,0,1,0,0,0,0
"1479","r20150529_013035_wa-gb-auv-12c","PR_20150529_014816_530_FC16",-33.432661,115.221753,0,0,0,1,0,0,0,0
"1480","r20150529_013035_wa-gb-auv-12c","PR_20150529_014827_025_FC16",-33.43267,115.221871,1,1,0,1,0,0,1,0
"1481","r20150529_013035_wa-gb-auv-12c","PR_20150529_014837_520_FC16",-33.432674,115.221976,1,1,0,1,0,1,1,0
"1482","r20150529_013035_wa-gb-auv-12c","PR_20150529_014848_016_FC16",-33.432636,115.222055,1,1,0,1,0,0,1,0
"1483","r20150529_013035_wa-gb-auv-12c","PR_20150529_014858_512_FC16",-33.432543,115.222072,1,1,0,1,0,0,1,0
"1484","r20150529_013035_wa-gb-auv-12c","PR_20150529_014909_009_FC16",-33.432446,115.222113,1,1,0,1,0,1,1,0
"1485","r20150529_013035_wa-gb-auv-12c","PR_20150529_014919_507_FC16",-33.432352,115.222151,1,1,0,1,0,1,1,1
"1486","r20150529_013035_wa-gb-auv-12c","PR_20150529_014930_004_FC16",-33.432254,115.222186,1,1,0,1,0,0,1,0
"1487","r20150529_013035_wa-gb-auv-12c","PR_20150529_014940_501_FC16",-33.432154,115.222223,1,0,0,1,0,1,1,0
"1488","r20150529_013035_wa-gb-auv-12c","PR_20150529_014950_998_FC16",-33.432061,115.222265,0,0,0,1,0,0,0,0
"1489","r20150529_013035_wa-gb-auv-12c","PR_20150529_015001_495_FC16",-33.431962,115.222304,0,0,0,1,0,0,0,0
"1490","r20150529_013035_wa-gb-auv-12c","PR_20150529_015011_991_FC16",-33.431864,115.222343,0,0,0,1,0,0,0,0
"1491","r20150529_013035_wa-gb-auv-12c","PR_20150529_015022_488_FC16",-33.431771,115.222388,0,0,0,1,0,0,0,0
"1492","r20150529_013035_wa-gb-auv-12c","PR_20150529_015032_985_FC16",-33.431676,115.222424,0,0,0,1,0,0,0,0
"1493","r20150529_013035_wa-gb-auv-12c","PR_20150529_015043_482_FC16",-33.431581,115.222462,0,0,0,1,0,0,0,0
"1494","r20150529_013035_wa-gb-auv-12c","PR_20150529_015053_980_FC16",-33.431488,115.222505,0,0,0,1,0,0,0,0
"1495","r20150529_013035_wa-gb-auv-12c","PR_20150529_015104_478_FC16",-33.431392,115.222539,0,0,0,1,0,0,0,0
"1496","r20150529_013035_wa-gb-auv-12c","PR_20150529_015114_976_FC16",-33.431296,115.222575,0,0,0,1,0,0,0,0
"1497","r20150529_013035_wa-gb-auv-12c","PR_20150529_015125_473_FC16",-33.431202,115.22262,0,0,0,1,0,0,0,0
"1498","r20150529_013035_wa-gb-auv-12c","PR_20150529_015135_970_FC16",-33.431141,115.222568,0,0,0,1,0,0,0,0
"1499","r20150529_013035_wa-gb-auv-12c","PR_20150529_015146_467_FC16",-33.431093,115.222439,0,1,0,1,0,0,1,1
"1500","r20150529_013035_wa-gb-auv-12c","PR_20150529_015156_964_FC16",-33.431033,115.222317,1,0,0,1,0,0,0,0
"1501","r20150529_013035_wa-gb-auv-12c","PR_20150529_015207_461_FC16",-33.430989,115.222209,1,0,0,1,0,0,1,0
"1502","r20150529_013035_wa-gb-auv-12c","PR_20150529_015217_959_FC16",-33.430943,115.222104,0,0,0,1,0,0,1,0
"1503","r20150529_013035_wa-gb-auv-12c","PR_20150529_015228_455_FC16",-33.430891,115.221998,0,1,0,1,0,0,0,0
"1504","r20150529_013035_wa-gb-auv-12c","PR_20150529_015238_952_FC16",-33.430848,115.221893,1,1,0,1,0,0,1,0
"1505","r20150529_013035_wa-gb-auv-12c","PR_20150529_015249_450_FC16",-33.430803,115.221789,1,1,0,1,0,0,1,0
"1506","r20150529_013035_wa-gb-auv-12c","PR_20150529_015259_947_FC16",-33.43076,115.221679,1,1,0,1,0,0,1,0
"1507","r20150529_013035_wa-gb-auv-12c","PR_20150529_015310_445_FC16",-33.430718,115.221576,1,0,0,1,0,0,0,0
"1508","r20150529_013035_wa-gb-auv-12c","PR_20150529_015320_942_FC16",-33.430672,115.221471,1,1,0,1,0,0,1,0
"1509","r20150529_013035_wa-gb-auv-12c","PR_20150529_015331_439_FC16",-33.430625,115.221368,1,1,0,1,0,0,1,0
"1510","r20150529_013035_wa-gb-auv-12c","PR_20150529_015341_936_FC16",-33.43058,115.221265,1,1,0,1,0,0,1,0
"1511","r20150529_013035_wa-gb-auv-12c","PR_20150529_015352_434_FC16",-33.430531,115.221159,1,1,0,1,0,1,1,0
"1512","r20150529_013035_wa-gb-auv-12c","PR_20150529_015402_931_FC16",-33.430487,115.221063,1,0,0,1,0,0,1,0
"1513","r20150529_013035_wa-gb-auv-12c","PR_20150529_015413_429_FC16",-33.430441,115.220964,1,0,0,1,0,0,0,0
"1514","r20150529_013035_wa-gb-auv-12c","PR_20150529_015423_926_FC16",-33.430389,115.220863,1,1,0,1,0,0,0,0
"1515","r20150529_013035_wa-gb-auv-12c","PR_20150529_015434_424_FC16",-33.430345,115.220766,1,1,0,1,0,0,0,0
"1516","r20150529_013035_wa-gb-auv-12c","PR_20150529_015444_922_FC16",-33.4303,115.22067,1,1,0,1,0,0,1,0
"1517","r20150529_013035_wa-gb-auv-12c","PR_20150529_015455_419_FC16",-33.430253,115.220569,1,1,0,1,0,0,1,0
"1518","r20150529_013035_wa-gb-auv-12c","PR_20150529_015505_917_FC16",-33.430206,115.22047,1,1,0,1,0,0,1,0
"1519","r20150529_013035_wa-gb-auv-12c","PR_20150529_015516_415_FC16",-33.430157,115.220368,1,1,0,1,0,0,1,0
"1520","r20150529_013035_wa-gb-auv-12c","PR_20150529_015526_912_FC16",-33.430109,115.220265,0,1,0,1,0,0,1,0
"1521","r20150529_013035_wa-gb-auv-12c","PR_20150529_015537_409_FC16",-33.430063,115.220164,1,1,0,1,0,1,1,0
"1522","r20150529_013035_wa-gb-auv-12c","PR_20150529_015547_906_FC16",-33.430038,115.220061,1,1,0,1,0,0,1,0
"1523","r20150529_013035_wa-gb-auv-12c","PR_20150529_015558_403_FC16",-33.430113,115.220049,1,0,0,1,0,0,0,0
"1524","r20150529_013035_wa-gb-auv-12c","PR_20150529_015608_900_FC16",-33.430212,115.220052,1,1,0,1,0,0,1,1
"1525","r20150529_013035_wa-gb-auv-12c","PR_20150529_015619_396_FC16",-33.430314,115.22003,1,0,0,1,0,0,1,0
"1526","r20150529_013035_wa-gb-auv-12c","PR_20150529_015629_894_FC16",-33.430418,115.220005,1,1,0,1,0,0,1,0
"1527","r20150529_013035_wa-gb-auv-12c","PR_20150529_015640_892_FC16",-33.43052,115.219974,1,0,0,1,0,0,1,0
"1528","r20150529_013035_wa-gb-auv-12c","PR_20150529_015651_389_FC16",-33.430619,115.219947,1,1,0,1,0,0,1,0
"1529","r20150529_013035_wa-gb-auv-12c","PR_20150529_015701_888_FC16",-33.43072,115.219921,1,0,0,1,0,0,1,0
"1530","r20150529_013035_wa-gb-auv-12c","PR_20150529_015712_386_FC16",-33.430817,115.219895,1,1,0,1,0,0,1,0
"1531","r20150529_013035_wa-gb-auv-12c","PR_20150529_015722_885_FC16",-33.430915,115.219872,1,1,0,1,0,0,1,0
