campaignid,sample,latitude,longitude,Macroalgae,Turf.algae,Stony.corals,Unconsolidated,Seagrasses,Sponges,Consolidated,Other,Max,Max_if_2_habitats_have_same
r20150528_044923_wa-gb-auv-11b,PR_20150528_052131_218_FC16,-33.3650287,115.2383645,16,24,0,24,0,4,24,8,Turf.algae,Consolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_052141_720_FC16,-33.3650127,115.2382691,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_052152_222_FC16,-33.3650012,115.2381436,8,60,0,8,0,0,24,0,Turf.algae,Turf.algae
r20150528_044923_wa-gb-auv-11b,PR_20150528_052202_725_FC16,-33.3649867,115.2380265,12,52,0,20,0,0,16,0,Turf.algae,Turf.algae
r20150528_044923_wa-gb-auv-11b,PR_20150528_052213_228_FC16,-33.3649731,115.2379042,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_052223_731_FC16,-33.364975,115.2377762,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_052234_234_FC16,-33.3649652,115.2376627,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_052244_736_FC16,-33.3649641,115.237536,0,0,0,88,0,0,12,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_052255_239_FC16,-33.3649589,115.2374198,4,28,0,28,0,12,28,0,Turf.algae,Consolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_052305_741_FC16,-33.3649456,115.2373067,4,28,0,52,0,0,16,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_052316_245_FC16,-33.3649413,115.2371787,12,12,0,32,0,4,40,0,Consolidated,Consolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_052326_748_FC16,-33.3649353,115.2370743,16,0,0,36,0,0,48,0,Consolidated,Consolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_052337_251_FC16,-33.3649286,115.2369517,20,36,0,4,0,4,36,0,Turf.algae,Consolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_052347_753_FC16,-33.3649227,115.2368316,4,8,0,56,0,4,28,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_052358_256_FC16,-33.3649112,115.2367198,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_052408_759_FC16,-33.3649122,115.2365942,4,0,0,92,0,4,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_052419_263_FC16,-33.3649051,115.2364828,12,28,0,24,0,0,36,0,Consolidated,Consolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_052429_767_FC16,-33.3649002,115.2363638,16,16,0,36,0,0,32,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_052440_270_FC16,-33.3648961,115.2362491,4,0,0,88,0,0,0,8,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_052450_774_FC16,-33.3648875,115.2361359,16,12,0,44,0,0,28,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_052501_278_FC16,-33.3648874,115.2360195,8,0,0,92,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_052511_781_FC16,-33.3648806,115.2359023,0,0,0,80,0,0,20,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_052522_284_FC16,-33.3648781,115.2357898,4,0,0,92,0,0,4,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_052532_789_FC16,-33.3648737,115.2356708,12,0,0,88,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_052543_294_FC16,-33.3648755,115.2355468,8,0,0,92,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_052554_300_FC16,-33.3648722,115.2354357,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_052604_805_FC16,-33.3648556,115.2353216,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_052615_310_FC16,-33.3647743,115.2353152,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_052625_815_FC16,-33.3646743,115.2353271,0,0,0,96,0,4,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_052636_320_FC16,-33.3645781,115.235328,4,28,0,56,0,0,12,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_052646_824_FC16,-33.3644808,115.2353335,8,0,0,88,0,0,4,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_052657_328_FC16,-33.3643815,115.2353453,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_052707_832_FC16,-33.3642822,115.235341,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_052718_336_FC16,-33.3641733,115.2353572,16,0,0,48,0,0,32,4,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_052728_840_FC16,-33.3640683,115.2353642,16,0,0,84,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_052739_344_FC16,-33.363965,115.2353655,4,0,0,96,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_052749_848_FC16,-33.3638629,115.2353784,4,0,0,96,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_052800_353_FC16,-33.3637538,115.2353775,4,4,0,92,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_052810_855_FC16,-33.3636526,115.2353811,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_052821_358_FC16,-33.3635508,115.2353698,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_052831_860_FC16,-33.3634514,115.2353955,20,0,0,64,0,0,16,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_052842_363_FC16,-33.3633541,115.2353748,20,0,0,80,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_052852_866_FC16,-33.3632562,115.2354002,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_052903_370_FC16,-33.3631674,115.23538,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_052913_873_FC16,-33.3630676,115.2354014,4,0,0,92,0,0,0,4,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_052924_376_FC16,-33.3629682,115.235396,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_052934_879_FC16,-33.3628621,115.2354035,4,0,0,96,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_052945_383_FC16,-33.3627667,115.2354037,16,4,0,76,0,4,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_052955_887_FC16,-33.3626674,115.2354151,4,4,0,56,0,0,36,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_053006_392_FC16,-33.3625739,115.2354121,8,4,0,80,0,0,8,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_053016_897_FC16,-33.3624747,115.2354246,16,12,0,72,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_053027_401_FC16,-33.3623776,115.2354292,24,24,0,24,0,12,16,0,Macroalgae,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_053037_905_FC16,-33.3622805,115.2354293,12,0,0,56,0,0,32,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_053048_409_FC16,-33.3621838,115.235444,28,4,0,68,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_053058_913_FC16,-33.3620901,115.2354468,28,0,0,68,0,0,4,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_053109_418_FC16,-33.3619869,115.2354606,4,0,0,96,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_053119_922_FC16,-33.3618887,115.2354712,12,0,0,72,0,0,16,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_053130_428_FC16,-33.3617834,115.2354753,8,4,0,44,0,0,40,4,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_053140_934_FC16,-33.3616804,115.2354998,12,4,0,68,0,0,16,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_053151_440_FC16,-33.3615823,115.2354878,8,8,12,16,0,12,44,0,Consolidated,Consolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_053201_944_FC16,-33.3614775,115.2355137,8,0,0,92,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_053212_448_FC16,-33.361381,115.2355088,4,4,0,88,0,0,4,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_053222_951_FC16,-33.361279,115.2355311,8,0,0,92,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_053233_455_FC16,-33.361201,115.2354989,12,4,0,48,0,0,36,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_053243_959_FC16,-33.3611975,115.2353878,12,4,0,72,0,0,12,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_053254_463_FC16,-33.3611812,115.2352541,4,4,0,88,0,0,4,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_053304_966_FC16,-33.3611713,115.2351191,4,0,0,96,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_053315_469_FC16,-33.3611601,115.2350035,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_053325_972_FC16,-33.3611442,115.2348851,24,8,0,44,0,4,20,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_053336_475_FC16,-33.3611337,115.2347584,20,0,0,80,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_053346_979_FC16,-33.3611197,115.2346409,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_053357_484_FC16,-33.3611079,115.2345179,12,12,0,40,4,4,28,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_053407_988_FC16,-33.3610914,115.2344105,4,0,0,96,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_053418_490_FC16,-33.3610844,115.2342758,16,16,0,4,0,12,52,0,Consolidated,Consolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_053428_993_FC16,-33.3610741,115.2341753,28,0,0,36,0,0,36,0,Unconsolidated,Consolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_053439_496_FC16,-33.3610584,115.2340586,12,0,0,32,0,8,48,0,Consolidated,Consolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_053449_999_FC16,-33.3610528,115.2339377,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_053500_501_FC16,-33.3610349,115.2338363,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_053511_005_FC16,-33.3610262,115.2337108,16,8,0,56,0,0,20,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_053521_507_FC16,-33.3610118,115.2335953,44,4,0,40,0,0,12,0,Macroalgae,Macroalgae
r20150528_044923_wa-gb-auv-11b,PR_20150528_053532_010_FC16,-33.3609991,115.2334815,20,0,0,76,0,4,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_053542_511_FC16,-33.3609871,115.2333645,8,0,0,92,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_053553_013_FC16,-33.3609692,115.2332582,16,0,0,84,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_053603_516_FC16,-33.3609627,115.2331393,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_053614_019_FC16,-33.3609521,115.2330231,16,0,0,68,0,0,16,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_053624_521_FC16,-33.3609352,115.2329138,16,0,0,84,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_053635_025_FC16,-33.3609349,115.2327851,0,0,0,88,0,0,12,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_053645_529_FC16,-33.3609156,115.232685,32,0,0,56,0,0,12,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_053656_532_FC16,-33.3609116,115.2325537,8,4,0,80,0,0,8,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_053707_035_FC16,-33.3609188,115.2324561,8,16,0,64,0,8,4,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_053717_539_FC16,-33.3609898,115.2324612,12,4,0,80,0,0,4,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_053728_043_FC16,-33.3610961,115.232477,4,0,0,96,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_053738_547_FC16,-33.3612003,115.2324849,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_053749_051_FC16,-33.3612987,115.2325022,4,0,0,88,0,0,4,4,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_053759_555_FC16,-33.3613988,115.2324802,4,0,0,96,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_053810_060_FC16,-33.3614903,115.2324965,32,4,0,56,0,0,8,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_053820_565_FC16,-33.3615849,115.2325052,8,0,0,92,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_053831_070_FC16,-33.3616863,115.2324982,20,4,0,60,0,4,12,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_053841_574_FC16,-33.3617788,115.2325232,4,0,0,96,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_053852_080_FC16,-33.3618798,115.2325103,20,4,0,16,0,0,60,0,Consolidated,Consolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_053902_585_FC16,-33.361978,115.2325205,12,16,0,52,0,0,20,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_053913_088_FC16,-33.3620795,115.2325181,8,0,0,88,0,0,4,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_053923_592_FC16,-33.3621798,115.2325304,16,0,0,84,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_053934_095_FC16,-33.362276,115.2325404,16,0,0,80,4,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_053944_599_FC16,-33.3623787,115.2325332,20,0,0,80,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_053955_102_FC16,-33.3624781,115.2325462,20,4,0,72,0,0,4,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_054005_605_FC16,-33.3625771,115.232551,0,20,0,52,0,0,28,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_054016_108_FC16,-33.3626746,115.2325602,12,0,0,80,0,4,4,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_054026_611_FC16,-33.3627725,115.2325653,12,0,0,88,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_054037_115_FC16,-33.362865,115.2325795,0,4,0,92,0,0,4,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_054047_621_FC16,-33.3629635,115.2325807,16,0,0,64,0,0,20,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_054058_125_FC16,-33.3630646,115.2325926,8,0,0,92,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_054108_630_FC16,-33.3631658,115.2325904,12,0,0,88,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_054119_134_FC16,-33.3632649,115.2325953,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_054129_640_FC16,-33.3633605,115.2326152,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_054140_146_FC16,-33.3634637,115.2326042,4,0,0,96,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_054150_652_FC16,-33.3635591,115.2326135,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_054201_157_FC16,-33.3636493,115.2326254,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_054211_662_FC16,-33.3637481,115.2326266,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_054222_166_FC16,-33.3638419,115.2326386,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_054232_671_FC16,-33.3639417,115.2326348,0,4,0,96,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_054243_677_FC16,-33.3640427,115.232661,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_054254_183_FC16,-33.3641425,115.2326514,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_054304_689_FC16,-33.36424,115.2326714,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_054315_194_FC16,-33.3643419,115.232667,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150528_044923_wa-gb-auv-11b,PR_20150528_054325_699_FC16,-33.364443,115.2326703,12,0,0,84,0,0,4,0,Unconsolidated,Unconsolidated
r20150528_082632_wa-gb-auv-13b,PR_20150528_083344_173_FC16,-33.4108545,115.1753135,12,0,0,24,0,0,36,28,Consolidated,Consolidated
r20150528_082632_wa-gb-auv-13b,PR_20150528_083354_676_FC16,-33.410769,115.1753751,0,0,0,24,0,0,52,24,Consolidated,Consolidated
r20150528_082632_wa-gb-auv-13b,PR_20150528_083405_179_FC16,-33.4106904,115.1754202,4,0,0,28,0,44,24,0,Sponges,Sponges
r20150528_082632_wa-gb-auv-13b,PR_20150528_083415_682_FC16,-33.4106494,115.1753079,20,0,0,16,0,4,28,32,Other,Other
r20150528_082632_wa-gb-auv-13b,PR_20150528_083426_184_FC16,-33.4105819,115.1751878,44,0,0,4,0,12,36,4,Macroalgae,Macroalgae
r20150528_082632_wa-gb-auv-13b,PR_20150528_083436_687_FC16,-33.4105094,115.1750944,8,4,0,16,0,0,20,52,Other,Other
r20150528_082632_wa-gb-auv-13b,PR_20150528_083447_189_FC16,-33.4104591,115.1749936,24,8,0,4,0,0,52,12,Consolidated,Consolidated
r20150528_082632_wa-gb-auv-13b,PR_20150528_083457_690_FC16,-33.4105214,115.1749433,8,32,0,4,0,0,56,0,Consolidated,Consolidated
r20150528_082632_wa-gb-auv-13b,PR_20150528_083508_192_FC16,-33.4106156,115.1748822,4,16,0,36,0,0,8,36,Unconsolidated,Other
r20150528_082632_wa-gb-auv-13b,PR_20150528_083518_692_FC16,-33.4107061,115.1748144,36,12,0,32,0,4,12,4,Macroalgae,Macroalgae
r20150528_082632_wa-gb-auv-13b,PR_20150528_083529_192_FC16,-33.4107933,115.1747414,4,0,0,84,0,0,8,4,Unconsolidated,Unconsolidated
r20150528_082632_wa-gb-auv-13b,PR_20150528_083539_692_FC16,-33.4108768,115.1746801,16,40,0,0,0,12,32,0,Turf.algae,Turf.algae
r20150528_082632_wa-gb-auv-13b,PR_20150528_083550_194_FC16,-33.4109594,115.1746053,52,8,0,0,0,0,24,16,Macroalgae,Macroalgae
r20150528_082632_wa-gb-auv-13b,PR_20150528_083600_696_FC16,-33.4110358,115.1745308,36,8,0,0,0,0,44,12,Consolidated,Consolidated
r20150528_082632_wa-gb-auv-13b,PR_20150528_083611_196_FC16,-33.4110335,115.1744557,0,0,0,4,0,0,0,96,Other,Other
r20150529_013035_wa-gb-auv-12c,PR_20150529_014713_556_FC16,-33.432643,115.221074,44,0,0,40,0,0,16,0,Macroalgae,Macroalgae
r20150529_013035_wa-gb-auv-12c,PR_20150529_014724_051_FC16,-33.432645,115.221188,0,0,0,96,0,0,4,0,Unconsolidated,Unconsolidated
r20150529_013035_wa-gb-auv-12c,PR_20150529_014734_547_FC16,-33.432649,115.22131,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150529_013035_wa-gb-auv-12c,PR_20150529_014745_043_FC16,-33.432652,115.221422,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150529_013035_wa-gb-auv-12c,PR_20150529_014755_538_FC16,-33.432654,115.221533,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150529_013035_wa-gb-auv-12c,PR_20150529_014806_034_FC16,-33.432657,115.221646,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150529_013035_wa-gb-auv-12c,PR_20150529_014816_530_FC16,-33.432661,115.221753,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150529_013035_wa-gb-auv-12c,PR_20150529_014827_025_FC16,-33.43267,115.221871,4,8,0,76,0,0,12,0,Unconsolidated,Unconsolidated
r20150529_013035_wa-gb-auv-12c,PR_20150529_014837_520_FC16,-33.432674,115.221976,20,4,0,36,0,4,36,0,Unconsolidated,Consolidated
r20150529_013035_wa-gb-auv-12c,PR_20150529_014848_016_FC16,-33.432636,115.222055,16,4,0,48,0,0,32,0,Unconsolidated,Unconsolidated
r20150529_013035_wa-gb-auv-12c,PR_20150529_014858_512_FC16,-33.432543,115.222072,32,8,0,56,0,0,4,0,Unconsolidated,Unconsolidated
r20150529_013035_wa-gb-auv-12c,PR_20150529_014909_009_FC16,-33.432446,115.222113,16,36,0,28,0,8,12,0,Turf.algae,Turf.algae
r20150529_013035_wa-gb-auv-12c,PR_20150529_014919_507_FC16,-33.432352,115.222151,16,4,0,20,0,4,52,4,Consolidated,Consolidated
r20150529_013035_wa-gb-auv-12c,PR_20150529_014930_004_FC16,-33.432254,115.222186,8,20,0,36,0,0,36,0,Unconsolidated,Consolidated
r20150529_013035_wa-gb-auv-12c,PR_20150529_014940_501_FC16,-33.432154,115.222223,36,0,0,48,0,4,12,0,Unconsolidated,Unconsolidated
r20150529_013035_wa-gb-auv-12c,PR_20150529_014950_998_FC16,-33.432061,115.222265,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150529_013035_wa-gb-auv-12c,PR_20150529_015001_495_FC16,-33.431962,115.222304,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150529_013035_wa-gb-auv-12c,PR_20150529_015011_991_FC16,-33.431864,115.222343,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150529_013035_wa-gb-auv-12c,PR_20150529_015022_488_FC16,-33.431771,115.222388,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150529_013035_wa-gb-auv-12c,PR_20150529_015032_985_FC16,-33.431676,115.222424,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150529_013035_wa-gb-auv-12c,PR_20150529_015043_482_FC16,-33.431581,115.222462,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150529_013035_wa-gb-auv-12c,PR_20150529_015053_980_FC16,-33.431488,115.222505,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150529_013035_wa-gb-auv-12c,PR_20150529_015104_478_FC16,-33.431392,115.222539,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150529_013035_wa-gb-auv-12c,PR_20150529_015114_976_FC16,-33.431296,115.222575,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150529_013035_wa-gb-auv-12c,PR_20150529_015125_473_FC16,-33.431202,115.22262,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150529_013035_wa-gb-auv-12c,PR_20150529_015135_970_FC16,-33.431141,115.222568,0,0,0,100,0,0,0,0,Unconsolidated,Unconsolidated
r20150529_013035_wa-gb-auv-12c,PR_20150529_015146_467_FC16,-33.431093,115.222439,0,8,0,80,0,0,8,4,Unconsolidated,Unconsolidated
r20150529_013035_wa-gb-auv-12c,PR_20150529_015156_964_FC16,-33.431033,115.222317,8,0,0,92,0,0,0,0,Unconsolidated,Unconsolidated
r20150529_013035_wa-gb-auv-12c,PR_20150529_015207_461_FC16,-33.430989,115.222209,8,0,0,76,0,0,16,0,Unconsolidated,Unconsolidated
r20150529_013035_wa-gb-auv-12c,PR_20150529_015217_959_FC16,-33.430943,115.222104,0,0,0,96,0,0,4,0,Unconsolidated,Unconsolidated
r20150529_013035_wa-gb-auv-12c,PR_20150529_015228_455_FC16,-33.430891,115.221998,0,4,0,96,0,0,0,0,Unconsolidated,Unconsolidated
r20150529_013035_wa-gb-auv-12c,PR_20150529_015238_952_FC16,-33.430848,115.221893,16,16,0,60,0,0,8,0,Unconsolidated,Unconsolidated
r20150529_013035_wa-gb-auv-12c,PR_20150529_015249_450_FC16,-33.430803,115.221789,12,24,0,16,0,0,48,0,Consolidated,Consolidated
